"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"662020";"Objeto: O OBJETO DO PRESENTE TERMO DE CONTRATOÉ A AQUISIÇÃO DE MONITOR DE COMPUTADOR";"Fundamento Legal: LEI 8.666/93";"Pregão - Registro de Preço";"Não se aplica";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170607";"DIRETORIA DE ADMINISTRACAO E LOGISTICA";"30/12/2020";"04/01/2021";"30/12/2020";"30/12/2021";"07953689000118";"FAGUNDEZ DISTRIBUICAO LTDA";"34311485,2800";"34311485,2800";"000132020";"201057";"CENTRAL DE COMPRAS E CONTRATACOES - CENTRAL";"-99";"Pregão - Registro de Preço"
"252020";"Objeto: A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE FORMA CONTÍNUA, DOS SERVIÇOS DE SUPORTE ADMINISTRATIVO - APOIO NÍVEL I, SOB DEMANDA, PARA ATENDER ASUNIDADES DO INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE - ICMBIO, NO ESTADO DE RONDÔNIA";"";"Dispensa de Licitação";"Não se aplica";"44000";"Ministério do Meio Ambiente";"44207";"Instituto Chico Mendes de Conservação da Biod";"443043";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"28/12/2020";"07/01/2021";"02/01/2021";"08/04/2022";"04558234000100";"AMAZON CONSTRUCOES E SERVICOS EIRELI";"299044,4400";"314829,0000";"000312020";"443033";"INSTITUTO CHICO MENDES - SEDE";"6";"Dispensa de Licitação"
"62020";"Objeto: Contratação, por demanda de empresa especializada para prestação de serviços de manutenção predial preventiva, corretiva e preditiva nos sistemas, redes e instalações elétricas, telefônicas, lógicas, hidrossanitários, de combate e prevenção a incêndio, sistema de preoteção de descargas atmosféricas (SPDA) existentes, bem como reconstituição das partes civis afetadas e pequenos reparos/melhorias, com fornecimento de materiais e mão-de-obra nas instalações do IFPR Campus Telêmaco Borba.";"Fundamento Legal: Lei 8666/93, Lei 10.520/2002";"Pregão - Registro de Preço";"Publicado";"26000";"Ministério da Educação";"26432";"Instituto Federal do Paraná";"158399";"INST. FED. DO PARANA/CAMPUS TELEMACO BORBA";"30/12/2020";"04/01/2021";"30/12/2020";"30/12/2021";"07275203000130";"ENGEFAP EDIFICACOES LTDA";"307616,6800";"307616,6800";"000352020";"158009";"INST. FED. DO PARANA/ REITORIA";"-99";"Pregão - Registro de Preço"
"592020";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA ELABORAÇÃO DE PROJETOS DE ARQUITETURA E ENGENHARIA PARA REFORMA E AMPLIAÇÕES PARA ATENDER ÀS NECESSIDADES DE REESTRUTURAÇÃO FÍSICA DOS HOSPITAIS UNIVERSITÁRIOS FEDERAIS, FILIAIS DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES (EBSERH), DE ACORDO COM ESPECIFICAÇÕES, ANEXOS, ENCARTES E INSTRUÇÕES COMPLEMENTARES PREVISTAS NO EDITAL DE LICITAÇÃO E TERMO DE REFERÊNCIA.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155903";"HOSPITAL UNIVERSITARIO DA UFJF";"28/01/2021";"29/01/2021";"04/02/2021";"13/04/2023";"32087991000188";"ARQHOS CONSULTORIA E PROJETOS";"31241,6000";"31241,6000";"000062019";"155903";"HOSPITAL UNIVERSITARIO DA UFJF";"-99";"Pregão - Registro de Preço"
"5042020";"Objeto: AQUISIÇÃO DE 10 LICENÇAS DO APLICATIVO CONSIAFI COM O RESPECTIVO SERVIÇO ANUAL DE SUPORTE TÉCNICO E MANUTENÇÃO PARA A FUNDAÇÃO UNIVERSIDADE DE BRASÍLIA, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO PROJETO BÁSICO E NESTE CONTRATO.";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"25/01/2021";"26/01/2021";"25/01/2021";"25/01/2023";"38068664000165";"PRISMA SYS SERVICOS E COMERCIO DE INFORMATICA LTDA";"45000,0000";"45000,0000";"200042020";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"7";"Inexigibilidade de Licitação"
"322020";"Informação protegida por sigilo nos termos da legislação vigente";"";"Pregão - Registro de Preço";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Departamento de Polícia Federal";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"22/12/2020";"11/01/2021";"23/12/2020";"23/12/2021";"-11";"Sigiloso";"337960,0000";"337960,0000";"000122020";"200406";"DIRETORIA TECNICO-CIENTIFICA-DITEC/DPF";"-99";"Pregão - Registro de Preço"
"72021";"Objeto: PRESTAÇÃO DE SERVIÇOS DE ASSISTÊNCIA MÉDICO-HOSPITALAR.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160158";"COMANDO 13  BDA DE INFANTARIA MOTORIZADA";"01/01/2021";"26/01/2021";"01/01/2021";"31/12/2021";"11135984000134";"IMAGENS - MEDICINA DIAGNOSTICA S.A.";"1200000,0000";"1200000,0000";"000062020";"160158";"COMANDO 13  BDA DE INFANTARIA MOTORIZADA";"7";"Inexigibilidade de Licitação"
"92021";"Objeto: AQUISIÇÃO DE DESKTOPS, NOTEBOOKS, MONITORES E TABLETS, INCLUINDO DEMAIS ACESSÓRIOS, COM GARANTIA TÉCNICA ON-SITE DE 36 (TRINTA E SEIS) MESES.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26428";"Instituto Federal de Brasília";"158143";"IFB - REITORIA - BRASILIA-DF";"20/01/2021";"25/01/2021";"20/01/2021";"20/01/2022";"26833976000139";"AGIRA TECNOLOGIA COMERCIO E SERVICOS LTDA";"334152,0000";"334152,0000";"000052020";"158143";"IFB - REITORIA - BRASILIA-DF";"-99";"Pregão - Registro de Preço"
"42016";"Objeto: PRESTAÇÃO DE SERVIÇOS DE PROMOÇÃO DE EVENTOS.";"";"Pregão";"Não se aplica";"44000";"Ministério do Meio Ambiente";"44000";"Ministério do Meio Ambiente - Unidades com ví";"440001";"SUBSECRET.DE PLANEJ.,ORC.E ADMINIST.±SPOA/MMA";"01/02/2016";"06/01/2021";"01/02/2016";"02/05/2021";"11200051000183";"LUMINAR EVENTOS E COMUNICACAO LTDA";"7719375,0000";"2419150,8300";"000172015";"440001";"SUBSECRET.DE PLANEJ.,ORC.E ADMINIST.±SPOA/MMA";"5";"Pregão"
"322020";"Objeto: PRESTAÇÃO DE SERVIÇO DE TECNOLOGIA DA INFORMAÇÃO PARA MONITORAÇÃO, GERENCIAMENTO E SUPORTE ÀS CONEXÕES À INFOVIA BRASÍLIA.";"";"Dispensa de Licitação";"Não se aplica";"53000";"Ministério do Desenvolvimento Regional";"53000";"Ministério do Desenvolvimento Regional - Unid";"530001";"MDR/SE/SAD/ADMINISTRACAO GERAL";"18/12/2020";"06/01/2021";"18/12/2020";"18/12/2023";"806030";"SERPRO - SEDE - BRASILIA";"1100736,9600";"1100736,9600";"000162020";"530001";"MDR/SE/SAD/ADMINISTRACAO GERAL";"6";"Dispensa de Licitação"
"672020";"Objeto: CONTRATAÇÃO DE SERVIÇO DE RECARGA DE EXTINTORES.";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26419";"Instituto Federal do Rio Grande do Sul";"158745";"INST.FED.DO RS/CAMPUS ALVORADA";"10/11/2020";"27/01/2021";"15/11/2020";"15/11/2023";"30805502000150";"A. PACHECO DEL SENT - EQUIPAMENTOS CONTRA INCENDIO";"545,0000";"638,6900";"001982020";"158745";"INST.FED.DO RS/CAMPUS ALVORADA";"6";"Dispensa de Licitação"
"142020";"Objeto: AQUISIÇÃO DE SOFTWARE DE GERENCIAMENTO DE BIBLIOTECA PARA O IFTM";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158099";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"30/12/2020";"22/01/2021";"30/12/2020";"29/04/2022";"69112514000135";"PRIMASOFT INFORMATICA LTDA.";"77349,4800";"77349,4800";"000082020";"158099";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"7";"Inexigibilidade de Licitação"
"1192020";"Objeto: PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA NOS EQUIPAMENTOS DE TRANSPORTE VERTICAL (ELEVADORES) NA GERÊNCIA EXECUTIVA DO INSS EM SÃO PAULO - CENTRO, INCLUINDO RESGATE DE PASSAGEIROS, COM FORNECIMENTO DE PEÇAS, MATERIAIS E DISPONIBILIZAÇÃO DE MÃO DE OBRA ESPECIALIZADA, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NESTE EDITAL E SEUS ANEXOS.";"";"Pregão";"Não se aplica";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510178";"SUPERINTENDENCIA REGIONAL SUDESTE I";"23/12/2020";"20/01/2021";"28/12/2020";"28/12/2021";"16433749000162";"RV MANUTENCAO DE ELEVADORES LTDA";"91111,4400";"91111,4400";"000632020";"510178";"SUPERINTENDENCIA REGIONAL SUDESTE I";"5";"Pregão"
"22021";"Objeto: AQUISIÇÃO DE MATERIAL PERMANENTE PARA ATENDER O CENSO DEMOGRÁFICO 2021 (CD 2021), COM A AQUISIÇÃO DE APARELHOS DE AR CONDICIONADO PARA SEDE E AGÊNCIAS DO INTERIOR DA UNIDADE ESTADUAL DO IBGE NA BAHIA";"";"Pregão";"Não se aplica";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114617";"UNIDADE ESTADUAL DO IBGE NA BAHIA";"15/01/2021";"28/01/2021";"15/01/2021";"15/01/2022";"30430226000193";"FUTURA CLIMATIZACAO E ENERGIA RENOVAVEL DISTRIBUIDORA COMERCIO E SERVICOS LTDA";"20681,5000";"20681,5000";"000042020";"114617";"UNIDADE ESTADUAL DO IBGE NA BAHIA";"5";"Pregão"
"12021";"Objeto: REALIZAÇÃO DE OBRAS DA NOVA COBERTURA METÁLICA COM A AMPLIAÇÃO DA UOP01 DA DEL 01, EM SÃO JOSÉ DE MIPIBU, PERTENCENTE A SUPERINTENDÊNCIA DA POLÍCIA RODOVIÁRIA FEDERAL NO RIO GRANDE DO NORTE, MEDIANTE O REGIME EMPREITADA POR PREÇO GLOBAL, COM FUNDAMENTO LEGAL NO INCISO VII, DO ART. 1º, E INCISO II, DO ART. 8º, DA LEI Nº 12.642/2011, QUE VERSA SOBRE O REGIME DIFERENCIADO DE CONTRATAÇÃO - RDC";"";"Sem Informação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"200123";"SUPERINTENDENCIA DA PRF NO RIO GRANDE DO NORT";"26/01/2021";"28/01/2021";"26/01/2021";"26/01/2022";"08571174000116";"GSM CONSTRUCOES E SERVICOS EIRELI";"356700,0000";"356700,0000";"-3";"";"";"";""
"382020";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE ASSINATURA DE FERRAMENTA ONLINE DE AVALIAÇÃO DE PESQUISA PARA ANÁLISES DE PRODUTIVIDADE CIENTÍFICA E SUAS CITAÇÕES COM A ASSINATURA DE LICENÇA PARA USO DO SOFTWARE INCITES, COM OS MÓDULOS BENCHMARKING & ANALYTICS.";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26263";"Universidade Federal de Lavras";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"30/12/2020";"22/01/2021";"30/12/2020";"30/12/2022";"EXB153032";"CLARIVATE ANALYTICS";"70200,0000";"79490,4800";"000152020";"153032";"UNIVERSIDADE FEDERAL DE LAVRAS";"7";"Inexigibilidade de Licitação"
"84492020";"Objeto: OBTER O APOIO NA EXECUÇÃO DAS ATIVIDADES E NA GESTÃO ADMINISTRATIVA E FINANCEIRA DA CONTRATADA AO PROJETO ACADÊMICO NA VERTENTE DE EXTENSÃO - CURSO DE CAPACITAÇÃO, INTITULADO 'FORTALECIMENTO DA TEMÁTICA HANSENÍASE NA UNIVERSIDADE E AMPLIAR E FORTALECER O DIAGNÓSTICO E TRATAMENTO DA HANSENÍASE NO ESTADO DO RN'.";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26243";"Universidade Federal do Rio Grande do Norte";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"04/01/2021";"12/01/2021";"04/01/2021";"31/05/2023";"08469280000193";"FUNDACAO NORTE RIO GRANDENSE DE PESQUISA E CULTURA";"300000,0000";"300000,0000";"600772020";"153103";"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE";"6";"Dispensa de Licitação"
"102021";"Objeto: CONTRATAÇÃO DE OBRAS DE ENGENHARIA PARA CONSTRUÇÕES DE SALAS DE AULA NO CAMPUS TABULEIRO DO NORTE.";"";"Concorrência";"Não se aplica";"26000";"Ministério da Educação";"26405";"Instituto Federal do Ceará";"158133";"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA";"12/01/2021";"14/01/2021";"20/01/2021";"13/02/2022";"32410406000139";"ENGNORD CONSTRUCOES E SERVICOS EIRELI";"245564,9100";"264433,2300";"000032020";"158133";"INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA";"3";"Concorrência"
