"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"62019";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE ABASTECIMENTO DE ÁGUA EESGOTAMENTO SANITÁRIO - TEMPO INDETERMINADO";"";"Inexigibilidade de Licitação";"Não se aplica";"25000";"Ministério da Economia";"25000";"Ministério da Economia - Unidades com vínculo";"170147";"DELEGACIA DA RFB EM SANTO ANDRE";"02/10/2019";"25/04/2022";"09/10/2019";"31/12/2024";"43776517000180";"CIA DE SANEAMENTO BASICO DO ESTADO DE SAO PAULO SABESP";"300000,0000";"300000,0000";"000072019";"170147";"DELEGACIA DA RFB EM SANTO ANDRE";"7";"Inexigibilidade de Licitação"
"122022";"Objeto: O PRESENTE TERMO DE COMODATO TEM COMO OBJETO A DISPONIBILIZAÇÃO DO (S) SEGUINTE (S) BEM (NS):UNIDADE GERADORA DE CALOR;MONITOR DE NÍVEL DE CONSCIÊNCIA (ÍNDICE BIESPECTRAL);OS  BENS OBJETO DESTE TERMO DE COMODATO DEVEM OBSERVAR AS EXIGÊNCIAS DESCRITAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"05/04/2022";"06/04/2022";"05/04/2022";"05/04/2023";"09342946000100";"PRIME MEDICAL COMERCIO DE MATERIAL MEDICO EIRELI";"0,0000";"0,0000";"000482021";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"-99";"Pregão - Registro de Preço"
"182022";"Objeto: O OBJETO DO PRESENTE TERMO DE CONTRATO É A AQUISIÇÃO DE ÁGUA MINERAL NATURAL, ACONDICIONADA EM GARRAFÕES DE 20L (VINTE) LITROS, COM FORNECIMENTO DE GARRAFÕES EM REGIME DE COMODATO, NAS DEPENDÊNCIAS E INSTALAÇÕES DA ADVOCACIA GERAL DA UNIÃO - AGU EM MARABÁ/PA.";"";"Dispensa de Licitação";"Não se aplica";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"25/04/2022";"26/04/2022";"02/05/2022";"02/05/2023";"40508894000140";"S DA C SANTOS COMERCIO E SERVICOS LTDA";"1000,0000";"1000,0000";"000062022";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"6";"Dispensa de Licitação"
"142021";"Objeto: AQUISIÇÃO DOS MÓDULOS CENTRAL DE INTEROPERABILIDADE MODULAR INTELIGENTE (CIM-2000).";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168007";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE";"26/07/2021";"20/04/2022";"26/07/2021";"25/07/2022";"22483795000179";"OCELLOTT ENGENHARIA LTDA.";"212500,0000";"212500,0000";"000122021";"168007";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FMCE";"7";"Inexigibilidade de Licitação"
"422022";"Objeto: AQUISIÇÃO DE OVOS (VALO)";"";"Inexigibilidade de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"14/04/2022";"18/04/2022";"14/04/2022";"31/12/2022";"17332625000153";"VALO BIOMEDIA DO BRASIL PRODUCAO DE OVOS LTDA.";"1422036,0000";"1422036,0000";"000232022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"7";"Inexigibilidade de Licitação"
"82022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É AQUISIÇÃO DE EQUIPAMENTOS MÉDICO-HOSPITALARES (BOMBA DE SERINGA PARA NEONATOLOGIA MICROPROCESSADA), CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"08/04/2022";"12/04/2022";"08/04/2022";"08/04/2025";"49324221000104";"FRESENIUS KABI BRASIL LTDA.";"50000,0000";"50000,0000";"000292021";"155015";"MATERNIDADE ESCOLA JANUARIO CICCO";"-99";"Pregão - Registro de Preço"
"142022";"Objeto: CONTRATAÇÃO DE EMPRESA PARA EXECUÇÃO DE RETROFIT DO SISTEMA DE CLIMATIZAÇÃO DO TEATRO UNIVERSITÁRIO";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"12/04/2022";"14/04/2022";"12/04/2022";"12/04/2023";"19119463000103";"AIR MINAS AR CONDICIONADO LTDA";"1185700,0000";"1254944,8800";"000532022";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"5";"Pregão"
"72022";"Objeto: CONTRATAÇÃO DE SERVIÇOS PARA FORNECIMENTO DE ENERGIA ELÉTRICA NECESSÁRIA AO PLENO FUNCIONAMENTO DAS INSTALAÇÕES DOS ESCRITÓRIOS DAS ESTAÇÕES METEOROLÓGICAS DAS CIDADES DE PEDRO AFONSO, PEIXE, PORTO NACIONAL E TAGUATINGA, LOCALIZADAS NO ESTADO DO TOCANTINS.";"";"Dispensa de Licitação";"Não se aplica";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22000";"Ministério da Agricultura, Pecuária e Abastec";"130011";"INSTITUTO NACIONAL DE METEOROLOGIA";"13/04/2022";"14/04/2022";"13/04/2022";"13/04/2050";"25086034000171";"ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.";"2146,2000";"2146,2000";"000042022";"130011";"INSTITUTO NACIONAL DE METEOROLOGIA";"6";"Dispensa de Licitação"
"12022";"Objeto: A  CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE SERVIÇOS TERCEIRIZADOS DE VIGILÂNCIA PATRIMONIAL.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26404";"Instituto Federal Baiano";"154618";"INST. FED. BAIANO - CAMPUS GOV. MANGABEIRA";"12/03/2022";"14/04/2022";"12/03/2022";"12/03/2023";"21550729000101";"EXSEG SEGURANCA PRIVADA EIRELI";"393144,0000";"393144,0000";"000052021";"154581";"INST.FED.BAIANO / CAMPUS TEIXEIRA DE FREITAS";"-99";"Pregão - Registro de Preço"
"112022";"Objeto: REGISTRO DE PREÇO PARA AQUISIÇÃO DE MATERIAIS PERMANENTES (MOBILIÁRIOS) PARA SUPRIR AS DEMANDAS DOS POLO BASE E CASAI'S ADSTRITA AO DSEI MÉDIO RIO PURUS";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257028";"DISTRITO SANIT.ESP.INDIGENA - MEDIO PURUS";"06/04/2022";"07/04/2022";"06/04/2022";"06/04/2023";"37197048000141";"V H COMERCIO DE PRODUTOS ALIMENTICIOS E SERVICOS DE MANUTENCAO LTDA";"3060,0000";"3060,0000";"000032022";"257028";"DISTRITO SANIT.ESP.INDIGENA - MEDIO PURUS";"-99";"Pregão - Registro de Preço"
"32022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE OUTSOURCING DE IMPRESSÃO, DIGITALIZAÇÃO E REPRODUÇÃO DE CARÁTER LOCAL E COM ACESSO VIA REDE LOCAL (TCP/IP) NA MODALIDADE FRANQUIA MÍNIMA MENSAL DE PÁGINAS MAIS EXCEDENTES.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"159001";"INST.FED.TRIANGULO MINEIRO/CAMPUS PATROCINIO";"06/04/2022";"07/04/2022";"06/04/2022";"05/04/2023";"05506933000179";"WEBDOC LOCACOES LTDA";"31893,6000";"31893,6000";"000092022";"158099";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"-99";"Pregão - Registro de Preço"
"32022";"Objeto: CONTRATAÇÃO POR TEMPO INDETERMINADO DA EMPRESA RORAIMA ENERGIA S.A PARA FORNECIMENTO DE ENERGIA ELÉTRICA PARA O PRÉDIO DA UNIDADE ESTADUAL DO IBGE EM RORAIMA E PARA NOVA AGÊNCIA DO IBGE EM BOA VISTA LOCALIZADAS RESPECTIVAMENTE NA AVENIDA GETÚLIO VARGAS, 5795, CENTRO, BOA VISTA-RR CEP: 69301-030; RUA CEL. RICARDO FRANCO, 216, APARECIDA, BOA VISTA-RR, CEP:69306370  DE FORMA CONTÍNUA, DE ACORDO COM AS CONDIÇÕES GERAIS DE FORNECIMENTO DE ENERGIA ELÉTRICA EM DOIS PONTOS DE ENTREGA, COM MEDIÇÃO INDIVIDUALIZADA, N";"";"Inexigibilidade de Licitação";"Não se aplica";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114605";"UNIDADE ESTADUAL DO IBGE EM RORAIMA";"07/04/2022";"19/04/2022";"07/04/2022";"31/12/2022";"02341470000144";"RORAIMA ENERGIA S.A";"95592,9700";"95592,9700";"000012022";"114605";"UNIDADE ESTADUAL DO IBGE EM RORAIMA";"7";"Inexigibilidade de Licitação"
"22022";"Objeto: SERVIÇO TELEFÔNICO FIXO COMUTADO - STFC (FIXO-FIXO E FIXO-MÓVEL), NAS MODALIDADES LOCAL E LONGA DISTÂNCIA NACIONAL (LDN) A SER EXECUTADO DE FORMA CONTÍNUA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"742050";"CENTRO DE INTENDENCIA TECNOLOGICO DA MARINHA";"18/04/2022";"26/04/2022";"18/04/2022";"18/04/2023";"37168895000188";"ORBITEL TELECOMUNICACOES E INFORMATICA LTDA";"165174,4800";"165174,4800";"000792021";"742050";"CENTRO DE INTENDENCIA TECNOLOGICO DA MARINHA";"5";"Pregão"
"52022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A AQUISIÇÃO DE FILTRO DE BARRO PARA PURIFICAÇÃO DE ÁGUA E VELAS DE FILTRO PARA REALIZAÇÃO DE TRATAMENTO DOMICILIAR DA ÁGUA DAS ALDEIAS INDÍGENAS ATENDIDAS PELO DSEI/TO, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257054";"DISTRITO SANIT.ESP.INDIGENA - TOCANTINS";"27/04/2022";"29/04/2022";"28/04/2022";"28/04/2023";"21665350000147";"PORTO CRUZ COMERCIO IMPORTACAO E EXPORTACAO EIRELI";"323924,1700";"323924,1700";"000142021";"257054";"DISTRITO SANIT.ESP.INDIGENA - TOCANTINS";"-99";"Pregão - Registro de Preço"
"12022";"Objeto: SERVICO DE TELEFONIA FIXA, LONGA DISTANCIA E MOVEL, QUE SERAO PRESTADOS NAS CONDICOES ESTABELECIDAS NO EDITAL E SEUS ANEXOS.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160156";"44 BATALHAO DE INFANTARIA MOTORIZADO";"23/02/2022";"26/04/2022";"23/02/2022";"22/02/2023";"37168895000188";"ORBITEL TELECOMUNICACOES E INFORMATICA LTDA";"148793,4800";"148793,4800";"000122021";"160156";"44 BATALHAO DE INFANTARIA MOTORIZADO";"-99";"Pregão - Registro de Preço"
"52022";"Objeto: PRESTAÇÃO DE SERVIÇOS ESPECIALIZADOS NO RAMO DE CONSTRUÇÃO CIVIL PARA A EXECUÇÃO DE SERVIÇOS DE ENGENHARIA, COM FORNECIMENTO DE MÃO DE OBRA, MATERIAIS E EQUIPAMENTOS NECESSÁRIOS PARA A REFORMA E AMPLIAÇÃO DA UNIDADE DE PROCEDIMENTOS DE MATERIAIS ESTERILIZADOS (UPME) E DA CENTRAL DE ROUPAS DO HOSPITAL UNIVERSITÁRIO DE BRASÍLIA, SOB O REGIME DE EMPREITADA POR PREÇO GLOBAL, COM BASE INCISO II DO ARTIGO 42 DA LEI Nº 13.303/2016 E ALTERAÇÕES POSTERIORES, CONFORME AS DESCRIÇÕES CONTIDAS NO PROJETO BÁSICO (ANEXO I";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155009";"HOSPITAL UNIVERSITARIO DE BRASILIA";"14/04/2022";"18/04/2022";"14/04/2022";"09/01/2023";"04768702000170";"ENGEMIL - ENGENHARIA, EMPREENDIMENTOS,MANUTENCAO E INSTALACOES LTDA";"1564070,9700";"1564070,9700";"000052022";"155009";"HOSPITAL UNIVERSITARIO DE BRASILIA";"6";"Dispensa de Licitação"
"522021";"Objeto: AQUISIÇÃO DE DESKTOPS, NOTEBBOKS, MONITORES E TABLETS, INCLUINDO DEMAIS ACESSÓRIOS, COM GARANTIA TÉCNICA DE 36(TRINTA E SEIS) MESES.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26428";"Instituto Federal de Brasília";"158143";"IFB - REITORIA - BRASILIA-DF";"14/12/2021";"12/04/2022";"14/12/2021";"14/12/2022";"02543216001109";"PERFIL COMPUTACIONAL LTDA";"338070,0000";"338070,0000";"000052020";"158143";"IFB - REITORIA - BRASILIA-DF";"-99";"Pregão - Registro de Preço"
"1362022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOS CONTÍNUOS DE VIGILÂNCIA ARMADA PARA ATUAR NA SEDE DA SUPERINTENDÊNCIA REGIONAL DO DNIT DO ESTADO DE SÃO PAULO, E UNIDADE LOCAL DE TAUBATÉ - SP, COMPREENDENDO TODA ÁREA INTERNA E EXTERNA, COM O FORNECIMENTO DE MATERIAIS, EQUIPAMENTOS E TODA MÃO DE OBRA, EXECUTADA DE FORMA DIRETA E CONTÍNUA 24 (VINTE E QUATRO) HORAS POR DIA, DURANTE OS 7 (SETE) DIAS DE SEMANA, ININTERRUPTAMENTE.";"";"Pregão";"Não se aplica";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"393025";"SUPERINTENDENCIA REG. NO ESTADO SP - DNIT";"20/04/2022";"29/04/2022";"01/06/2022";"01/06/2023";"05457677000177";"ESSENCIAL SISTEMA DE SEGURANCA LTDA";"779894,7600";"858445,0800";"003602021";"393025";"SUPERINTENDENCIA REG. NO ESTADO SP - DNIT";"5";"Pregão"
"352022";"Objeto: CONCESSÃO DE USO DE ÁREA FÍSICA MEDINDO 13,63M², LOCALIZADA NO SEGUNDO PAVIMENTO DO CENTRO DE CIÊNCIAS JURÍDICAS";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"01/04/2022";"12/04/2022";"01/04/2022";"01/04/2023";"83472860000155";"FUNDACAO JOSE ARTHUR BOITEUX";"9894,9600";"9894,9600";"-3";"";"";"";""
"132022";"Objeto: O PRESENTE TERMO DE COMODATO TEM COMO OBJETO A DISPONIBILIZAÇÃO DO(S) SEGUINTE(S) BEM(NS): INCUBADORA MICROPROCESSADA PARA INCUBAÇÃO, DETECÇÃO E LEITURA DO CRESCIMENTO BACTERIANO DE INDICADORES BIOLÓGICOS COM LEITURA FINAL EM NO MÁXIMO 03 (TRÊS) HORAS, POR MÉTODO DE FLUORESCÊNCIA, BIVOLT, FREQUÊNCIA: 50/60 HZ, CAPACIDADE PARA INCUBAR NO MÍNIMO 04 INDICADORES BIOLÓGICOS (PROCESSADOS À VAPOR), COM IMPRESSÃO DE RESULTADO.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155023";"HOSPITAL UNIVERSITARIO LAURO WANDERLEY";"11/04/2022";"12/04/2022";"13/04/2022";"12/04/2023";"02376490000312";"MEDICAL SUTURE COMERCIO DE MATERIAL HOSPITALAR LTDA";"0,0000";"0,0000";"000572021";"155023";"HOSPITAL UNIVERSITARIO LAURO WANDERLEY";"-99";"Pregão - Registro de Preço"
"242022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE FORNECIMENTO DE REFEIÇÕES NO RESTAURANTE UNIVERSITÁRIO - R.U.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26273";"Universidade Federal do Rio Grande";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"25/03/2022";"12/04/2022";"02/04/2022";"01/04/2023";"24691189000174";"G.N REFEICOES COLETIVAS LTDA";"5644296,0000";"5644296,0000";"000032022";"154042";"UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG";"5";"Pregão"
"62021";"Objeto: CONTRATAÇÃO DE SERVIÇO DE ADEQUAÇÃO DAS INSTALAÇÕES ELÉTRICAS DO AQUARTELAMENTO DA 7ª REGIÃO MILITAR.";"";"Tomada de Preços";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160225";"BASE ADMINISTRATIVA DO CURADO";"14/10/2021";"25/04/2022";"14/10/2021";"14/05/2022";"09145367000178";"G2 CONSTRUCAO E MANUTENCAO INDUSTRIAL LTDA";"351940,4000";"351940,4000";"000032021";"160225";"BASE ADMINISTRATIVA DO CURADO";"2";"Tomada de Preços"
"952022";"Objeto: AQUISIÇÃO DE AGULHA,GAVAGEM; PARA RATO; CURVA  E AGULHA,GAVAGEM; PARA CAMUNDONGO; CURVA";"";"Dispensa de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"07/04/2022";"08/04/2022";"07/04/2022";"06/07/2022";"37012202000163";"CIGNA SOLUCOES LTDA";"1995,9000";"1995,9000";"000322022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"6";"Dispensa de Licitação"
"22022";"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE LIMPEZA, ASSEIO E CONSERVAÇÃO NO ÂMBITO DOS MUSEUS CASTRO MAYA";"";"Pregão";"Não se aplica";"54000";"Ministério do Turismo";"42207";"Instituto Brasileiro de Museus";"423033";"ESCRITORIO DE REPRESENTACAO DO IBRAM/RJ";"18/04/2022";"25/04/2022";"20/04/2022";"20/04/2023";"13944767000110";"REDENTOR LIMPEZA, CONSERVACAO E SERVICOS EIRELI";"268224,0000";"268224,0000";"000012022";"343022";"MUSEUS RAYMUNDO OTTONI DE CASTRO MAYA/RJ";"5";"Pregão"
