"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"362022";"Objeto: contratação do serviço comum de engenharia, serviços de manutenção preventiva e corretiva de subestações para atender as necessidades do Arsenal de Marinha do Rio de Janeiro (AMRJ), que será prestado nas condições estabelecidas no Termo de Referência nº 001/162/2020 e demais documentos técnicos que se encontram anexos ao Edital.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"741000";"ARSENAL DE MARINHA_DO RIO DE JANEIRO";"29/06/2022";"07/07/2022";"29/06/2022";"25/04/2023";"13697332000119";"SOLUCAO ELETROMECANICA LTDA";"236155,8800";"236155,8800";"000622021";"741000";"ARSENAL DE MARINHA_DO RIO DE JANEIRO";"-99";"Pregão - Registro de Preço"
"2772022";"Objeto: AQUISIÇÃO DE MATERIAL DE HOSPITALAR (AGULHA ANESTÉSICA, APLICAÇÃO: PARA BLOQUEIO DE PLEXO).";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"26/07/2022";"28/07/2022";"26/07/2022";"26/07/2023";"05075964000112";"CINCO - CONFIANCA INDUSTRIA E COMERCIO LTDA.";"124500,0000";"124500,0000";"000472021";"153152";"HOSPITAL UNIVERSITARIO DA UFRJ";"-99";"Pregão - Registro de Preço"
"2022022";"Objeto: Prestação de serviços de consultas de psicologia clínica.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160139";"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"30/06/2022";"01/07/2022";"30/06/2022";"31/12/2022";"12446705456";"JULIA MARIA MORENO LIMA";"30000,0000";"30000,0000";"000022022";"160139";"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"7";"Inexigibilidade de Licitação"
"312022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS, TIPO PICK UP, COM QUILOMETRAGEM LIVRE, SEGURO TOTAL, SEM MOTORISTAS E SEM COMBUSTÍVEL";"";"Dispensa de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"08/07/2022";"13/07/2022";"11/07/2022";"06/01/2023";"12305622000107";"PONTUAL LOC CAR LTDA";"1170000,0000";"1170000,0000";"000202022";"257035";"DISTRITO SANIT.ESP.INDIGENA - MG/ES";"6";"Dispensa de Licitação"
"17112022";"Objeto: CONTRATAÇÃO DE LEILOEIRO OFICIAL PARA A PRESTAÇÃO DOS SERVIÇOS DE ALIENAÇÃO DO VEÍCULO FIAT STRADA TREKKING CD 1.6, 2012/2013, COR BRANCA, NO ESTADO DE CONSERVAÇÃO EM QUE SE ENCONTRA, DE PROPRIEDADE DA FUNDAÇÃO HABITACIONAL DO EXÉRCITO (FHE), POR MEIO DE LICITAÇÃO, NA MODALIDADE LEILÃO PÚBLICO, EM CARÁTER TEMPORÁRIO E SEM EXCLUSIVIDADE, EM MATO GROSSO/MT ONDE POSSUI O COMPETENTE REGISTRO NA JUNTA COMERCIAL, QUANDO HOUVER INTERESSE PREVIAMENTE MANIFESTADO PELA CONTRATANTE.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"27201";"Fundação Habitacional do Exército";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"11/07/2022";"14/07/2022";"11/07/2022";"10/07/2023";"83966099934";"CIRLEI FREITAS BALBINO DA SILVA";"0,0100";"0,0100";"006502022";"168001";"FUND.HAB.EXERCITO - DIFERENCA DA INTEGRACAO";"7";"Inexigibilidade de Licitação"
"272022";"Objeto: PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA EM EQUIPAMENTO DE CONDICIONAMENTO FÍSICO";"";"Dispensa de Licitação";"Não se aplica";"20000";"Presidência da República";"20101";"Presidência da República";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"12/07/2022";"13/07/2022";"12/07/2022";"12/07/2023";"26204304000164";"SHEILA BARRANKIEVICZ";"2760,0000";"2760,0000";"000232022";"110001";"SECRETARIA ESPECIAL DE ADMINISTRACAO/PR";"6";"Dispensa de Licitação"
"322022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE IMPLANTAÇÃO DE ENLACE ÓPTICO NAS INSTALAÇÕES DA SEDE DA ANVISA EM BRASÍLIA";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36212";"Agência Nacional de Vigilância Sanitária";"253002";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"05/07/2022";"07/07/2022";"06/07/2022";"06/07/2023";"09053350000190";"NIVA TECNOLOGIA DA INFORMACAO LTDA";"200949,7600";"200949,7600";"000062022";"253002";"AGENCIA NACIONAL DE VIGILANCIA SANITARIA";"5";"Pregão"
"122022";"Objeto: CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS DE ATIVIDADES DE APOIO AO PROJETO REPROGRAME-SE, A SER REALIZADO PELO IFES CAMPUS CACHOEIRO DE ITAPEMIRIM EM PARCERIA COM A ACTION, POLOS DA UNIVERSIDADE ABERTA DO BRASIL E IFES CAMPUS CARIACICA FUNCIONANDO COMO POLO DE APOIO, CUJO PÚBLICO-ALVO SÃO JOVENS E ADULTOS RESIDENTES NO ESTADO DO ESPÍRITO SANTO QUE BUSCAM INSERÇÃO NO MERCADO DE TRABALHO";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"10/06/2022";"14/07/2022";"10/06/2022";"10/06/2023";"03832178000197";"FUNDACAO DE APOIO AO DESENVOLVIMENTO DA CIENCIA E TECNOLOGIA-FACTO";"2450000,0000";"2450000,0000";"000462022";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"6";"Dispensa de Licitação"
"1042022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇO CONTINUADO DE COPEIRAGEM, A SER EXECUTADO NAS DEPENDÊNCIAS DO EDIFÍCIO SEDE DA FUNDAÇÃO NACIONAL DE SAÚDE EM MACEIÓ, COM DISPONIBILIZAÇÃO DE MÃO-DE-OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA E DE TODOS OS MATERIAIS, INSUMOS E UTENSÍLIOS NECESSÁRIOS À EXECUÇÃO DOS SERVIÇOS, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36211";"Fundação Nacional de Saúde";"255002";"FUNDACAO NACIONAL DE SAUDE - AL";"22/07/2022";"25/07/2022";"01/08/2022";"01/08/2023";"29449247000171";"LM SERVICOS TERCEIRIZADOS EIRELI";"73496,5100";"73496,5100";"000012022";"255002";"FUNDACAO NACIONAL DE SAUDE - AL";"5";"Pregão"
"542022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO RAMO DA CONSTRUÇÃO CIVIL PARA EXECUÇÃO DE OBRAS E INSTALAÇÃO DE EQUIPAMENTOS DE INFRAESTRUTURA, COM FORNECIMENTO DE MATERIAL E MÃO DE OBRA, PARA A IMPLANTAÇÃO DE SOLUÇÃO DE RADIOTERAPIA NO HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE GOIÁS, CNES 2338424, LOCALIZADO EM GOIÂNIA/GO, CONTEMPLADO NA TIPOLOGIA CONSTRUÇÃO NO ÂMBITO DO PLANO DE EXPANSÃO DE RADIOTERAPIA DO SUS";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250110";"CG DE MATERIAL E PATRIMONIO - CGMAP/SAA";"29/06/2021";"01/07/2022";"29/06/2022";"29/06/2023";"03318902000169";"LEOMA CONSTRUCAO E INCORPORACAO LTDA.";"5980000,0000";"5980000,0000";"-3";"";"";"";""
"602022";"Objeto: AQUISIÇÃO DE INCUBADORA LABORATÓRIO, AJUSTE: AJUSTE DIGITAL, C, PAINEL DE CONTROLE, TIPO: BOD, VOLUME: CERCA DE 200 L, TEMPERATURA: CONTROLE DE TEMPERATURA ATÉ 50°C, ADICIONAL: COM VEDAÇÃO, OUTROS COMPONENTES: ATÉ 3 PRATELEIRAS. COM INSTALAÇÃO E TREINAMENTO DO USUÁRIO, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA.";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"06/07/2022";"07/07/2022";"06/07/2022";"02/11/2022";"13825298000110";"LIMATEC INDUSTRIA E SERVICOS EIRELI";"16800,0000";"16800,0000";"000382021";"254420";"FUNDACAO OSWALDO CRUZ";"-99";"Pregão - Registro de Preço"
"92022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS DE PINTURA, TROCA DE PORTAS E PISOS NO COLÉGIOPEDRO II - CAMPUS ENGENHO NOVO II,";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"155636";"COLEGIO PEDRO II - CAMPUS ENGENHO NOVO II";"19/07/2022";"25/07/2022";"21/07/2022";"21/07/2023";"21582348000104";"I9 SERVICOS ESPECIALIZADOS LTDA";"474432,7600";"474432,7600";"000032021";"155636";"COLEGIO PEDRO II - CAMPUS ENGENHO NOVO II";"-99";"Pregão - Registro de Preço"
"3082022";"Objeto: PRESTAÇÃO DE SERVIÇOS DE SUPERVISÃO E ASSESSORAMENTO DA EXECUÇÃO DAS OBRAS REMANESCENTES DE PAVIMENTAÇÃO, RESTAURAÇÃO DA PISTA EXISTENTE, MELHORAMENTOS PARA ADEQUAÇÃO DE CAPACIDADE E SEGURANÇA DA BR-416/AL, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL. PRAZO DE EXECUÇÃO: 24 MESES. FUNDAMENTO LEGAL: EDITAL PREGÃO ELETRÔNICO Nº 00027/2022 E LEI Nº 8.666/93. VALOR: R$ 4.380.000,00 (QUATRO MILHÕES TREZENTOS E OITENTA MIL REAIS). PROGRAMA DE TRABALHO: 26.782.3006.7U07.0";"";"Pregão";"Não se aplica";"39000";"Ministério da Infraestrutura";"39252";"Departamento Nacional de Infraestrutura de Tr";"393026";"SUPERINTENDENCIA REG. NO ESTADO AL - DNIT";"04/07/2022";"08/07/2022";"11/07/2022";"11/07/2024";"35467604000127";"FUTURE MOTION BRASIL SERVICOS DE ENGENHARIA CONSULTIVA LTDA.";"4380000,0000";"4380000,0000";"000272022";"393026";"SUPERINTENDENCIA REG. NO ESTADO AL - DNIT";"5";"Pregão"
"122022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREVENTIVA E CORRETIVA EM CENTRAIS DE AR COMPRIMIDO MEDICINAL E DE VÁCUO CLÍNICO";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"22/07/2022";"26/07/2022";"01/08/2022";"01/08/2023";"07796330000184";"INTERSUL EQUIPAMENTOS E SERVICOS HOSPITALARES LTDA";"68940,0000";"68940,0000";"000152022";"155908";"HOSPITAL UNIV. DR. MIGUEL RIET CORREA JR.";"5";"Pregão"
"452022";"Objeto: CONTRATAÇÃO DE LABORATÓRIO OU EMPRESA ESPECIALIZADA PARA REALIZAR, SOB DEMANDA, TESTES MOLECULARES TIPO RT PCR E TESTES SOROLÓGICOS TIPO (IGG E IGM) (METODOLOGIA QUIMIOLUMINESCÊNCIA), PARA A DETECÇÃO DE COVID-19, PARA ATENDER AOS EMPREAGDOS DA EBC NO RIO DE JANEIRO/RJ, VINCULADO AO PROCESSO Nº 1400/2021";"";"Sem Informação";"Não se aplica";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"27/06/2022";"04/07/2022";"26/07/2022";"26/07/2023";"19378769011615";"INSTITUTO HERMES PARDINI S/A";"140000,0000";"140000,0000";"-3";"";"";"";""
"362022";"Objeto: SERVIÇOS DE INTERNET FIBRA ÓTICA NO POSTO DE COLETA DO CENSO DEMOGRÁFICO 2022 EM PORTO NACIONAL/TO - DISTRITO DE LUZIMANGUES";"";"Dispensa de Licitação";"Não se aplica";"25000";"Ministério da Economia";"25205";"Fundação Instituto Brasileiro de Geografia e ";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"30/06/2022";"05/07/2022";"30/06/2022";"30/12/2022";"16669783000130";"E DE A RODRIGUES PROVEDOR DE ACESSO A INTERNET LTDA";"1079,4000";"1079,4000";"000052022";"114639";"UNIDADE ESTADUAL DO IBGE EM TOCANTINS";"6";"Dispensa de Licitação"
"442022";"Objeto: AQUISIÇÃO DE SOLUÇÃO DE VIDEOWALL (GRUPO 1) E SERVIDOR (GRUPO 2), PARA ATENDER AS NECESSIDADES DA SECRETARIA DE OPERAÇÕES INTEGRADAS - SEOPI, CONFORME CONDIÇÕES E REGIÕES, ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA , ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"08/07/2022";"21/07/2022";"08/07/2022";"08/07/2023";"58619404000814";"SEAL TELECOM COMERCIO E SERVICOS DE TELECOMUNICACOES LTDA.";"6600066,3700";"6600066,3700";"000012022";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"-99";"Pregão - Registro de Preço"
"692022";"Objeto: CONTRATAÇÃO DE HORAS DE VOO COM FRAÇÕES DE MINUTOS DE AERONAVES (DE ASAS ROTATIVAS E ASAS FIXAS), INCLUÍDA LOGÍSTICA DE ABASTECIMENTO E MANUTENÇÃO, PARA EMPREGO NAS MISSÕES EM APOIO À SAÚDE INDÍGENA, INCLUINDO TRANSPORTE DE CARGAS; CARGAS PERIGOSAS; TRANSPORTE DE EQUIPAMENTOS, MATERIAIS, PESSOAL, AÇÕES SUPLETIVAS E OUTRAS ATRIBUIÇÕES DA SESAI E DISTRITOS SANITÁRIOS ESPECIAIS COM PAGAMENTO MENSAL POR HORA DE VOO EXECUTADA.";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257030";"DISTRITO SANIT.ESP.INDIGENA - PARINTINS";"25/07/2022";"27/07/2022";"25/07/2022";"25/07/2023";"03945337000160";"AMBIPAR FLYONE SERVICO AEREO ESPECIALIZADO, COMERCIO E SERVICOS S/A";"11010000,0000";"8257500,0000";"000112021";"250110";"CG DE MATERIAL E PATRIMONIO - CGMAP/SAA";"-99";"Pregão - Registro de Preço"
"122022";"Objeto: CONTRATAÇÃO DE EMPRESA PARA PRESTAÇÃO DE SERVIÇOS TERCEIRIZADOS DE CONDUÇÃO DE VEÍCULOS (MOTORISTAS), DE MÉDIO PORTE, ÔNIBUS, VANS E CAMINHÃOPERTENCENTES AO DISTRITO SANITÁRIO ESPECIAL INDÍGENA VILHENA/RO, VISANDO GARANTIR MEIOS PARA QUE O ÓRGÃO POSSA EXERCER SUA FUNÇÕES INSTITUCIONAIS, EM ÁREAS INDÍGENAS NOS MUNICÍPIOS DE JUÍNA/MT E ARIPUANÃ/MT, DE RESPONSABILIDADE DO DSEI/VILHENA.";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"257050";"DISTRITO SANIT.ESP.INDIGENA - VILHENA";"15/07/2022";"18/07/2022";"15/07/2022";"15/07/2023";"13912590000170";"MORAES & SANTOS SERVICOS LTDA";"2369718,7000";"2582699,4800";"000082022";"257050";"DISTRITO SANIT.ESP.INDIGENA - VILHENA";"5";"Pregão"
"42022";"Objeto: CONTRATAÇÃO DE SOLUÇÃO DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO DE EXPANSÃO DA SOLUÇÃO DE INTELIGÊNCIA DE NEGÓCIOS (DATA DISCOVERY / BUSINESS DISCOVERY E ETL) COM TREINAMENTO E SUPORTE TÉCNICO ESPECIALIZADO";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120071";"CENTRO LOGISTICO DA AERONAUTICA";"01/07/2022";"12/07/2022";"01/07/2022";"01/07/2023";"05276049000195";"FIRST DECISION TECNOLOGIAS INOVADORAS E INFORMATICA LTDA";"190000,0000";"190000,0000";"002512021";"120195";"CENTRO DE AQUISICOES ESPECIFICAS";"-99";"Pregão - Registro de Preço"
"32022";"Objeto: É OBJETO DESTA CONTRATAÇÃO A AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS DA AGRICULTURA FAMILIAR PARA ALIMENTAÇÃO ESCOLAR, PARA ALUNOS DA REDE DE EDUCAÇÃO BÁSICA PÚBLICA, VERBA FNDE/PNAE, SEGUNDO SEMESTRE DE 2022, DESCRITOS NO QUADRO PREVISTO NA CLÁUSULA QUARTA, TODOS DE ACORDO COM A CHAMADA PÚBLICA N.º 01/2022, O QUAL FICA FAZENDO PARTE INTEGRANTE DO PRESENTE CONTRATO, INDEPENDENTEMENTE DE ANEXAÇÃO OU TRANSCRIÇÃO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26421";"Instituto Federal de Rondônia";"158533";"INST.FED.RONDONIA/CAMPUS CACOAL";"23/06/2022";"11/07/2022";"23/06/2022";"23/06/2023";"74949748220";"LUIZ YABLEGA SURUI";"6568,6500";"6568,6500";"-3";"";"";"";""
