"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"42021";"Objeto: CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE DESINSETIZAÇÃO, DESRATIZAÇÃO E DESCUPINIZAÇÃO PARA ATENDER A DEMANDA DO IFCE - CAMPUS JAGUARIBE, INCLUINDO O FORNECIMENTO DE PRODUTOS QUÍMICOS E DEFENSIVOS, UTENSÍLIOS, MÁQUINAS E EQUIPAMENTOS, BEM COMO MÃO DE OBRA QUALIFICADA, EPI'S E MATERIAL DE CONSUMO ADEQUADO, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26405";"Instituto Federal do Ceará";"158955";"CAMPUS JAGUARIBE/IFCE";"23/06/2021";"25/06/2021";"28/06/2021";"28/06/2023";"20189604000135";"JESUS ALBINO VIEIRA CRISPA JUNIOR";"3237,9600";"3237,9600";"000032020";"158953";"CAMPUS TABULEIRO DO NORTE/IFCE";"-99";"Pregão - Registro de Preço"
"10002019";"Objeto: PRESTAÇÃO DE SERVIÇOS COMPLEMENTARES DE ASSISTÊNCIA AMBULATORIAL E LABORATORIAL AOS BENEFICIÁRIOS DO FUNDO DE SAÚDE DA MARINHA (FUSMA), NA ÁREA DE ABRANGÊNCIA DA POLICLÍNICA NAVAL DE SÃO PEDRO ALDEIA (PNSPA)";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"791181";"CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL";"24/09/2019";"07/06/2021";"24/09/2019";"24/09/2021";"05429737000148";"CONTRATADO : RCI UNIAO LTDA                   -";"24000,0000";"24000,0000";"000012018";"791181";"CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL";"7";"Inexigibilidade de Licitação"
"62021";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA O FORNECIMENTO, SOB DEMANDA, DE GÁS LIQUEFEITO DE PETRÓLEO (GLP) EM BOTIJÕES DE 13 KG PARA ATENDIMENTO DAS NECESSIDADES DA SUPERINTENDÊNCIA E DAS UNIDADES TÉCNICAS DO IBAMA EM MATO GROSSO DO SUL NO ANO DE 2021.";"";"Dispensa de Licitação";"Não se aplica";"44000";"Ministério do Meio Ambiente";"20701";"Instituto Brasileiro do Meio Ambiente e dos R";"193112";"IBAMA - SUPERINTENDENCIA MATO GROSSO SUL/MS";"19/06/2021";"22/06/2021";"01/07/2021";"31/12/2021";"36788156000126";"PANTANEIRA REVENDEDORA DE GAS E TRANSPORTE LTDA";"263,7000";"263,7000";"000032021";"193112";"IBAMA - SUPERINTENDENCIA MATO GROSSO SUL/MS";"6";"Dispensa de Licitação"
"312020";"Objeto: PRESTAÇÃO DE SERVIÇO DE ASSISTÊNCIA MÉDICA-HOSPITALAR, REFERENTE AO CREDENCIAMENTO Nº 01/2020.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"01/07/2020";"28/06/2021";"01/07/2020";"30/06/2023";"23430770000170";"HOSPITAL SANTA MONICA LTDA";"700000,0000";"700000,0000";"000012020";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"7";"Inexigibilidade de Licitação"
"342020";"Objeto: OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS MÉDICOS DE ENDODONTIA (VIGÊNCIA POR 60 MESES).";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160466";"COMANDO 11 BRIGADA INFANTARIA LEVE (GLO)";"31/03/2020";"11/06/2021";"01/04/2020";"31/03/2025";"17943527836";"ROSANA SIMIONATO FERREIRA";"800000,0000";"800000,0000";"000152020";"160466";"COMANDO 11 BRIGADA INFANTARIA LEVE (GLO)";"7";"Inexigibilidade de Licitação"
"12018";"Objeto: O OBJETO É A CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO, MONITORAMENTO E TRATAMENTOS DE ÁGUA PARA O CONSUMO HUMANO, LI MPEZA E DESINFECÇÃO DE RESERVATÓRIOS DE ÁGUA, PARA UM PERÍODO DE CONTRATAÇÃO DE 12 MESES, PARA ATENDER O 3º BE CMB, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA DO EDITAL DO PREGÃO ELETRÔNICO Nº 01/2018, DA UASG: 160367.";"";"Pregão";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160367";"3 BATALHAO DE ENGENHARIA DE COMBATE";"01/06/2018";"28/06/2021";"01/06/2018";"31/05/2023";"24604095000110";"PRECISAO TRATAMENTO DE AGUA LTDA.";"5299,9200";"6629,5200";"000012018";"160367";"3 BATALHAO DE ENGENHARIA DE COMBATE";"5";"Pregão"
"252021";"Objeto: CONTRATAÇÃO DA EMPRESA YOGUIN COMUNICAÇÃO LTDA PARA PRESTAÇÃO DE SERVIÇOS DE APRESENTAÇÃO, MEDIAÇÃO E SERVIÇOS ESPECIALIZADOS À PRODUÇÃO DA SÉRIE AUDIOVISUAL DE ENTRETENIMENTO E INFORMAÇÃO, INTITULADA PROGRAMA 'SEM CENSURA', EXCLUSIVAMENTE POR MEIO DA PROFISSIONAL MARINA MACHADO RODRIGUES TORICELLI.";"";"Sem Informação";"Não se aplica";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"03/05/2021";"07/06/2021";"03/05/2021";"03/05/2023";"06155933000134";"YOGUIN COMUNICACAO LTDA";"185976,9600";"309794,4000";"-3";"";"";"";""
"32020";"Objeto: CREDENCIAMENTO DE ORGANIZAÇÕES CIVIS DE SAÚDE (OCS)";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"10/09/2020";"08/06/2021";"10/09/2020";"09/09/2025";"22637757000123";"CONTRATADO : GERMANO MOLINARI MACHADO - ME    -";"100000,0000";"100000,0000";"000012020";"160216";"5º ESQUADRAO DE CAVALARIA MECANIZADO";"7";"Inexigibilidade de Licitação"
"132021";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO CORRETIVA, PREVENTIVA, INSTALAÇÃOE DESINSTALAÇÃO DE APARELHOS DE AR CONDICIONADO, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DEREFERÊNCIA, ANEXO DO EDITAL";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26429";"Instituto Federal de Educação, Ciência e Tecn";"158153";"INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS";"31/05/2021";"02/06/2021";"02/06/2021";"02/06/2022";"28075601000182";"JARDEL O. G. MORO";"83584,5000";"105263,5000";"000012021";"158153";"INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS";"-99";"Pregão - Registro de Preço"
"732021";"Objeto: AQUISIÇÃO MATERIAL PARA MANUTENÇÃO VIATURAS";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"10/05/2021";"09/06/2021";"10/05/2021";"10/05/2022";"09043182000152";"NA ATIVA COMERCIAL - EIRELI";"780,0000";"780,0000";"000142020";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"-99";"Pregão - Registro de Preço"
"482021";"Objeto: APOIO ADMINISTRATIVO E FINANCEIRO PELA FUNDAÇÃO DE ENSINO E ENGENHARIA DE SANTA CATARINA PARA EXECUÇÃO DO PROJETO DE PESQUISA INTITULADO 'PESQUISA E DESENVOLVIMENTO DE MODELOS, PROTOCOLOS DE SOLUÇÕES TECNOLÓGICAS PARA TELEMEDICINA - ANO IV (2021)', FINANCIADO PELA UNIVERSIDADE FEDERAL DE SANTA CATARINA - UFSC/SECRETÁRIA ESTADUAL DA SAÚDE - SES";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26246";"Universidade Federal de Santa Catarina";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"28/05/2021";"07/06/2021";"28/05/2021";"31/05/2022";"82895327000133";"FUNDACAO DE ENSINO E ENGENHARIA DE SANTA CATARINA";"1500000,0000";"1500000,0000";"001682021";"153163";"UNIVERSIDADE FEDERAL DE SANTA CATARINA";"6";"Dispensa de Licitação"
"32021";"Objeto: CONTRATAR SERVIÇOS DE VIGILÂNCIA ARMADA E NÃO ARMADA, PARA ATENDER ÀS NECESSIDADES DA ADVOCACIA GERAL DA UNIÃO DA 4ª REGIÃO, NO ESTADO DO PARANÁ";"";"Dispensa de Licitação";"Não se aplica";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"01/06/2021";"09/06/2021";"01/06/2021";"28/02/2022";"04179738000119";"SISTEMARE SEGURANCA E VIGILANCIA EIRELI";"168677,9700";"356331,2400";"000252021";"110097";"SUPERINTENDENCIA ADMINISTRACAO NO RIO G. SUL";"6";"Dispensa de Licitação"
"102021";"Objeto: AQUISIÇÃO ÓRTESES, PRÓTESES E MATERIAIS ESPECIAIS (OPME) PARA ATENDIMENTO DA DEMANDA DO SERVIÇO DE ELETROFISIOLOGIA E MARCAPASSO  DO HOSPITAL DE CLÍNICAS DE UBERLÂNDIA - FILIAL DA EBSERH (HC-UFU/EBSERH), CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"156654";"HOSPITAL DE CLINICAS DE UBERLANDIA";"16/06/2021";"18/06/2021";"16/06/2021";"16/06/2022";"01772798000667";"MEDTRONIC COMERCIAL LTDA";"4164887,0000";"4164887,0000";"000112021";"156654";"HOSPITAL DE CLINICAS DE UBERLANDIA";"-99";"Pregão - Registro de Preço"
"32021";"Objeto: SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO, DE SERVIÇOS DE TELEFONIA.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160537";"COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA";"05/05/2021";"17/06/2021";"05/05/2021";"05/11/2023";"024214210";"TIM S.A.";"34112,4000";"34112,4000";"000062020";"160537";"COMANDO DA 16A BRIGADA DE INFANTARIA DE SELVA";"-99";"Pregão - Registro de Preço"
"302020";"Objeto: PRESTAÇÃO DE SERVIÇO DE ASSISTÊNCIA MÉDICA-HOSPITALAR, REFERENTE AO CREDENCIAMENTO Nº 01/2020.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"01/07/2020";"28/06/2021";"01/07/2020";"30/06/2023";"07354277000161";"IGO INSTITUTO DE GINECOLOGIA E OBSTETRICIA LTDA";"700000,0000";"700000,0000";"000012020";"160103";"50 BATALHAO DE INFANTARIA DE SELVA";"7";"Inexigibilidade de Licitação"
"92021";"Objeto: CONTRATAÇÃO DO SERVIÇO DE SEGURO DE ALUNOS";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26426";"Instituto Federal do Amapá";"158150";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA";"08/06/2021";"10/06/2021";"08/06/2021";"08/06/2023";"54484753000149";"MAPFRE VIDA S/A";"61036,8000";"61036,8000";"000102021";"158150";"INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPA";"-99";"Pregão - Registro de Preço"
"362021";"Objeto: DISPONIBILIZAÇÃO DE INSTRUMENTAL ORTOPÉDICOS PARA O HU-UNIVASF";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"09/06/2021";"23/06/2021";"09/06/2021";"17/09/2021";"06172627000106";"ORTOVALE COMERCIO LTDA";"93900,8200";"93900,8200";"000292019";"155180";"HOSP DE ENSINO DR WASHINGTON ANTONIO DE BARRO";"-99";"Pregão - Registro de Preço"
"722021";"Objeto: AQUISIÇÃO DE MATERIAL PARA MANUTENÇÃO VIATURAS";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"10/05/2021";"09/06/2021";"10/05/2021";"10/05/2022";"13754000000129";"G4 SERVICO E COMERCIO DE PRODUTOS INDUSTRIAIS, AUTOMOTIVOS E AGRICOLAS LTDA";"738,0000";"738,0000";"000142020";"160113";"4 BATALHAO DE ENGENHARIA DE COMBATE";"-99";"Pregão - Registro de Preço"
"132021";"Objeto: PRESTAÇÃO DE SERVIÇOS MÉDICOS ESPECIALIZADOS, DE NATUREZA CONTÍNUA, NAS ÁREAS DE RADIOLOGIA INTERVENCIONISTA, ANGIORRADIOLOGIA E DIAGNÓSTICO POR IMAGEM.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160143";"HOSPITAL MILITAR DE AREA DE CAMPO GRANDE";"14/06/2021";"15/06/2021";"16/06/2021";"15/06/2026";"08154770000109";"RAD-HAP RADIOLOGIA LTDA";"4000000,0000";"4000000,0000";"000232021";"160143";"HOSPITAL MILITAR DE AREA DE CAMPO GRANDE";"7";"Inexigibilidade de Licitação"
"12020";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE LAVANDERIA, SENDO LAVAGEM DE ROUPAS DE CAMA, MESA E BANHO EM PROVEITO DA  COUDELARIA DE RINCÃO/CAMPO DE INSTRUÇÃO DE RINCÃO.";"";"Pregão";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160514";"COUDELARIA DE RINCAO";"30/06/2020";"16/06/2021";"30/06/2020";"30/06/2023";"97087191000102";"MIGUEL CLOVIS ROCHA DA VEIGA";"60571,0000";"56244,0000";"000082020";"160514";"COUDELARIA DE RINCAO";"5";"Pregão"
"12021";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS DE SOLUÇÃO DE REPRODUÇÃO DE DOCUMENTOS MONOCROMÁTICOS E EM CORES PARA IMAGENS E TEXTOS, UTILIZANDO EQUIPAMENTOS DE TECNOLOGIA DIGITAL EM REGIME DE COMODATO, CONTEMPLANDO A IMPRESSÃO, CÓPIA E DIGITALIZAÇÃO POR MEIO DO OUTSOURCING DE IMPRESSÃO - MODALIDADE FRANQUIA MENSAL DE PÁGINAS MAIS EXCEDENTE, COM INSTALAÇÃO DE MULTIFUNCIONAIS MONOCROMÁTICAS E POLICROMÁTICAS, SISTEMAS PARA GERENCIAMENTO, MONITORAMENTO, GESTÃO DE ATIVOS E CONTABILIZAÇÃO (BILHETA";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26201";"Colégio Pedro II";"155634";"COLEGIO PEDRO II - CAMPUS TIJUCA II";"04/06/2021";"22/06/2021";"04/06/2021";"04/06/2025";"07432517000107";"SIMPRESS COMERCIO LOCACAO E SERVICOS LTDA";"199073,7600";"199073,7600";"-3";"";"";"";""
"5612021";"Objeto: CONTRATAÇÃO DE UM POSTO DE APOIO ADMINISTRATIVO COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA, QUE SERÃO PRESTADOS NA UNIDADE AVANÇADA DE DOURADOS/MS  VINCULADA AO INCRA/MS.";"";"Pregão";"Não se aplica";"22000";"Ministério da Agricultura, Pecuária e Abastec";"22201";"Instituto Nacional de Colonização e Reforma A";"373058";"SUPERINT. REG. DE MATO GROSS0 DO SUL - SR(MS)";"07/06/2021";"10/06/2021";"07/06/2021";"08/06/2023";"17564726000150";"WG TERCEIRIZACAO E SERVICOS EIRELI";"35527,8000";"38920,4400";"000012021";"373058";"SUPERINT. REG. DE MATO GROSS0 DO SUL - SR(MS)";"5";"Pregão"
"50002021";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO SERVIÇO CONTINUADO DE FORNECIMENTO DE CARGAS DE GÁS, EM BOTIJÕES P13 E P45, EM REGIME DE TROCAS DE CILINDROS, SEM DEDICAÇÃO EXCLUSIVA DE MÃO DE OBRA.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153029";"UTFPR - CAMPUS MEDIANEIRA";"08/06/2021";"28/06/2021";"11/06/2021";"10/06/2023";"10665667000167";"LIQUI ASSIS COMERCIO DE GAS LTDA";"36152,1000";"41971,9500";"000042021";"153029";"UTFPR - CAMPUS MEDIANEIRA";"5";"Pregão"
"3142021";"Objeto: AQUISIÇÃO DE AQUISIÇÃO DE GÁS, LIQUEFEITO DE PETRÓLEO - GLP, A GRANEL, PARA ATENDER ÀS NECESSIDADES DA DIRETORIA DE LOGISTICA/DLOG";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26235";"Universidade Federal de Goiás";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"23/06/2021";"25/06/2021";"25/06/2021";"25/06/2022";"02430968000345";"GASBALL ARMAZENADORA E DISTRIBUIDORA LTDA";"15191,0000";"15191,0000";"000382021";"153052";"UNIVERSIDADE FEDERAL DE GOIAS";"6";"Dispensa de Licitação"
"222021";"Objeto: CONTRATAÇÃO DE SERVIÇOS - DIÁRIO OFICIAL DA UNIÃO";"LEI 13.303/2016";"Sem Informação";"Fechado";"25000";"Ministério da Economia";"22500";"Companhia de Entrepostos e Armazéns Gerais de";"225001";"CIA.DE ENTREPOSTOS E ARMAZENS GER.DE S.PAULO";"09/06/2021";"11/06/2021";"09/06/2021";"08/06/2022";"04196645000100";"IMPRENSA NACIONAL";"150000,0000";"300000,0000";"-2";"";"";"";""
