"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"132022";"Objeto: CONTRATO DE SERVIÇOS DE GERENCIAMENTO ADMINISTRATIVO-FINANCEIRO QUE ENTRE SI CELEBRAM A UNIVERSIDADE FEDERAL DE ALAGOAS E A FUNDAÇÃO UNIVERSITÁRIA DE DESENVOLVIMENTO DE EXTENSÃO E PESQUISA - FUNDEPES, PARA EXECUÇÃO DO PROJETO SERVIÇO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO PARA EDUCANDOS COM TRANSTORNO DO ESPECTRO AUTISTA (TEA) NO CONTEXTO DA EDUCAÇÃO INFANTIL, COORDENADO PELA PROFA. DRA. CHRYSTIANE VASCONCELOS ANDRADE TOSCANO, SIAPE 1350968, ATRAVÉS DO TED Nº 11372/2022 - DA SECRETARIA DE MODALIDADES ESPE";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26231";"Universidade Federal de Alagoas";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"03/08/2022";"09/08/2022";"03/08/2022";"03/08/2023";"12449880000167";"FUNDACAO UNIVERSITARIA DE DESENV DE EXTENSAO E PESQUISA";"82790,0000";"82790,0000";"000132022";"153037";"UNIVERSIDADE FEDERAL DE ALAGOAS";"6";"Dispensa de Licitação"
"3562022";"Objeto: AQUISIÇÃO DE ITENS DA MARCA EPPENDORF";"";"Inexigibilidade de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"02/08/2022";"04/08/2022";"02/08/2022";"30/12/2022";"03010937000136";"EPPENDORF DO BRASIL LTDA";"99599,8200";"99599,8200";"001632022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"7";"Inexigibilidade de Licitação"
"3222022";"Objeto: AQUISIÇÃO DE MATERIAL HOSPITALAR (ESPARADRAPO ANTIALÉRGICO, FITA BRANCA E OUTROS), CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"18/08/2022";"24/08/2022";"24/08/2022";"21/11/2022";"54858014000927";"ESSITY SOLUCOES MEDICAS DO BRASIL   COMERCIO E DISTRIBUICAO LTDA.";"11492,0000";"11492,0000";"001262021";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"-99";"Pregão - Registro de Preço"
"4212022";"Objeto: AQUISIÇÃO DE CLORIDRATO,XILAZINA; 2%; SOL INJ; FR/AP 10ML";"";"Dispensa de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"24/08/2022";"25/08/2022";"24/08/2022";"24/11/2022";"08734023000131";"E L MACHADO MEDICAMENTOS LTDA.";"3969,0000";"3969,0000";"001752022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"6";"Dispensa de Licitação"
"3832022";"Objeto: AQUISIÇÃO DE MATERIAL DE ESCRITÓRIO.";"";"Dispensa de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"11/08/2022";"12/08/2022";"11/08/2022";"11/11/2022";"37232218000181";"AMANDA FIORELLA CAMPOS FERREIRA 13465893646";"1996,0000";"1996,0000";"001382022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"6";"Dispensa de Licitação"
"112022";"Objeto: CESSÃO DE APARELHO URETERORRENOSCÓPIO FLEXÍVEL EM HD COM MONITOR E FONTE GERADORA DE LASER (COM FIBRA COMPATÍVEL) COM ACESSÓRIOS  PARA ATENDER A UNIDADE DO SISTEMA URINÁRIO DO HOSPITAL DE CLÍNICAS DA UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO (HC-UFTM).";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155011";"HOSPITAL DE CLINICAS DA UFTM";"29/07/2022";"02/08/2022";"29/07/2022";"29/07/2023";"11493941000120";"ATAX - EMPREENDIMENTOS COMERCIAIS LTDA";"0,0000";"0,0000";"000432022";"155011";"HOSPITAL DE CLINICAS DA UFTM";"-99";"Pregão - Registro de Preço"
"482022";"Objeto: A CONTRATAÇÃO DE SERVIÇOS DE EMPRESA ESPECIALIZADA NO FORNECIMENTO DE COMBUSTÍVEIS, PARA SUPRIR AS NECESSIDADES DA FROTA DE VEÍCULOS OFICIAIS QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26298";"Fundo Nacional de Desenvolvimento da Educação";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"04/08/2022";"10/08/2022";"04/08/2022";"04/08/2023";"00097626000168";"BRASAL COMBUSTIVEIS LTDA";"9357,6800";"9357,6800";"000122022";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"6";"Dispensa de Licitação"
"92022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE LOCAÇÃO DE VEÍCULOS PARA O 28ºBC";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160454";"28º BATALHAO DE CACADORES";"01/08/2022";"11/08/2022";"01/08/2022";"01/08/2023";"28145334000172";"BRASIL COMERCIO E SERVICOS EIRELI";"82716,0000";"82716,0000";"000092022";"160454";"28º BATALHAO DE CACADORES";"-99";"Pregão - Registro de Preço"
"282022";"Objeto: CONTRATAÇÃO DE OBRA DE REFORMA DA COBERTA METÁLICA DO BLOCO 1 DO CAMPUS MUCAMBINHO EM SOBRAL/UFC - CE.";"";"Tomada de Preços";"Não se aplica";"26000";"Ministério da Educação";"26233";"Universidade Federal do Ceará";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"22/08/2022";"25/08/2022";"22/08/2022";"19/03/2023";"26371667000194";"DPCON PROJETOS, CONSTRUCOES E SERVICOS EIRELI";"249950,2500";"249950,2500";"000072022";"153045";"UNIVERSIDADE FEDERAL DO CEARA";"2";"Tomada de Preços"
"222022";"Objeto: O objeto do presente Termo de Contrato é a aquisição de caminhões, carretas (carrocerias), escavadeiras hidráulicas, motoniveladoras, retroescavadeiras, tratores e equipamentos agrícolas, conforme especificações e quantitativos estabelecidos no Termo de Referência, anexo do Edital.";"";"Pregão - Registro de Preço";"Não se aplica";"53000";"Ministério do Desenvolvimento Regional";"22204";"Departamento Nacional de Obras Contra as Seca";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"23/08/2022";"24/08/2022";"23/08/2022";"23/08/2023";"10303297000118";"ASUS - INDUSTRIA DE MAQUINAS AGRICOLAS LTDA";"20790,0000";"20790,0000";"000322021";"193002";"DEPARTAMENTO NACIONAL DE OBRAS CONT.AS SECAS";"-99";"Pregão - Registro de Preço"
"342022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É AQUISIÇÃO DE EQUIPAMENTOS MÉDICOS HOSPITALARES: BISTURI ELÉTRICO";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155023";"HOSPITAL UNIVERSITARIO LAURO WANDERLEY";"26/08/2022";"30/08/2022";"29/08/2022";"28/08/2026";"54611678000130";"WEM EQUIPAMENTOS ELETRONICOS LTDA";"44000,0000";"44000,0000";"000142021";"155023";"HOSPITAL UNIVERSITARIO LAURO WANDERLEY";"-99";"Pregão - Registro de Preço"
"61812022";"Objeto: CONTRATAÇÃO DA FUNDAÇÃO DE DESENVOLVIMENTO DA PESQUISA - FUNDEP COM A FINALIDADE DE DAR APOIO AO PROJETO DE PESQUISA 'CIÊNCIA CIDADÃ PARA A AGENDA 2030 DE DESENVOLVIMENTO SUSTENTÁVEL'.";"";"Dispensa de Licitação";"Não se aplica";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"24000";"Ministério da Ciência, Tecnologia, Inovações ";"240121";"INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA";"29/07/2022";"11/08/2022";"29/07/2022";"28/07/2025";"187209380";"FUNDAÇÃO DE DESENSVOLVIMENTO DA PESQUISA - FUNDEP";"1645845,0000";"1645845,0000";"001812022";"240121";"INST.BRAS.DE INFORM. EM CIENCIA E TECNOLOGIA";"6";"Dispensa de Licitação"
"252022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE ALMOXARIFES E CARREGADORES, COM DISPONIBILIZAÇÃO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26264";"Universidade Federal Rural do Semi-Árido";"153033";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN";"01/07/2022";"03/08/2022";"04/07/2022";"04/07/2023";"11399787000122";"VENEZA SERVICOS ADMINISTRATIVOS LTDA";"443823,4800";"443823,4800";"000122022";"153033";"UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN";"5";"Pregão"
"562022";"Objeto: CONTRATAÇÃO DE SERVIÇOS TÉCNICOS ESPECIALIZADOS E CONTINUADOS DE CENTRAL DE SERVIÇOS DE TIC E DE GERENCIAMENTO DE INFRAESTRUTURA DE TIC";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250059";"INSTITUTO NACIONAL DE CARDIOLOGIA";"03/08/2022";"04/08/2022";"06/08/2022";"06/08/2023";"00092369000171";"NETCENTER INFORMATICA LTDA";"1929808,8000";"1929808,8000";"000712021";"250059";"INSTITUTO NACIONAL DE CARDIOLOGIA";"5";"Pregão"
"1842022";"Objeto: TERMO DE CONTRATO Nº 184/2022, SERVIÇOS CONTÍNUOS DE ACESSO À INTERNET (NÃO DEDICADA), VIA FIBRA ÓPTICA, NA SEDE DA COORDENAÇÃO TÉCNICA LOCAL DE PRIMAVERA DO LESTE, CONFORME ESPECIFICAÇÕES, CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO I DO EDITAL DO PREGÃO ELETRÔNICO N.º 2/2022/CR-XAV/FUNAI.";"";"Pregão";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30202";"Fundação Nacional do Índio";"194029";"COORDENACAO REGIONAL XAVANTE/MT";"01/08/2022";"03/08/2022";"02/08/2022";"02/02/2025";"20643602000174";"ALLREDE TELECOM LTDA";"6000,0000";"6000,0000";"000022022";"194029";"COORDENACAO REGIONAL XAVANTE/MT";"5";"Pregão"
"3392022";"Objeto: AQUISIÇÃO DE TERMÔMETROS, TUBO ENSAIO, FUNIL E OUTROS";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"05/08/2022";"09/08/2022";"05/08/2022";"05/11/2022";"14205151000190";"ISTM INSTRUMENTACAO E CONTROLE LTDA";"7823,1300";"7823,1300";"001992022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"5";"Pregão"
"752022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO  DE PRESTAÇÃO DE SERVIÇO TERCEIRIZADO DE ARMAZENAGEM, GERENCIAMENTO, LOGÍSTICA E ARRUMAÇÃO EM PALLETS DAS CAIXAS COM OS LIVROS PUBLICADOS E A SEREM PUBLICADOS PELA EDITORA FIOCRUZ, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254420";"FUNDACAO OSWALDO CRUZ";"10/08/2022";"12/08/2022";"10/08/2022";"10/08/2023";"31959959000182";"BLUE LOGISTICA INTEGRADA S.A.";"203880,0000";"203880,0000";"000252022";"254420";"FUNDACAO OSWALDO CRUZ";"5";"Pregão"
"232022";"Objeto: AQUISIÇÃO DE SERVIÇO DE MANUTENÇÃO DE BENS IMÓVEIS";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160058";"32 GRUPO DE ARTILHARIA DE CAMPANHA";"18/07/2022";"04/08/2022";"18/07/2022";"18/01/2023";"37509871000145";"MIX SERVICOS E REFORMAS LTDA";"49927,5000";"49927,5000";"000072021";"160058";"32 GRUPO DE ARTILHARIA DE CAMPANHA";"-99";"Pregão - Registro de Preço"
"202022";"Objeto: PRESTAÇÃO DE SERVIÇO DE HOSPITAL GERAL,  ATENDIMENTO EM PRONTO SOCORRO.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52111";"Comando da Aeronáutica";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"04/04/2022";"11/08/2022";"06/05/2022";"06/05/2027";"60194990000763";"INSTITUTO DAS PEQUENAS MISSIONARIAS DE MARIA IMACULADA";"200000,0000";"200000,0000";"000952022";"120016";"GRUPAMENTO DE APOIO DE S J CAMPOS";"7";"Inexigibilidade de Licitação"
"3242022";"Objeto: AQUISIÇÃO COMPONENTES COMPLEMENTARES PARA CIRURGIAS ORTOPÉDICAS (ELETRODO, CANETA PARA BISTURI, PINÇA BIPOLAR E OUTROS)";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"23/08/2022";"25/08/2022";"24/08/2022";"24/08/2023";"54516661008005";"JOHNSON & JOHNSON DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS PARA SAUDE LTDA.";"98568,0000";"98568,0000";"000762021";"250057";"INST. NACIONAL DE TRAUMATOLOGIA E ORTOPEDIA";"-99";"Pregão - Registro de Preço"
"292022";"Objeto: O PRESENTE TERMO DE COMODATO TEM COMO OBJETO A DISPONIBILIZAÇÃO DO (S) SEGUINTE (S) BEM (NS):EQUIPAMENTOS PARA ARMAZENAMENTO DE GLP A GRANEL.OS  BENS OBJETO DESTE TERMO DE COMODATO DEVEM OBSERVAR AS EXIGÊNCIAS DESCRITAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"11/08/2022";"15/08/2022";"11/08/2022";"11/08/2023";"46395687001184";"BAHIANA DISTRIBUIDORA DE GAS LTDA";"0,0000";"0,0000";"000652022";"155013";"HOSPITAL UNIVERSITARIO ONOFRE LOPES";"-99";"Pregão - Registro de Preço"
"4592022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE PRESTAÇÃO DE SERVIÇO DE MANUTENÇÃO CORRETIVA E PREVENTIVA EM SISTEMA DE RAIO X 9800 (ARCO CIRÚRGICO), MARCA GE E MODELO PLUS, NÚMERO DE SÉRIE 82-4107, COM FORNECIMENTO DE PEÇAS, PERTENCENTE AO HOSPITAL DAS CLÍNICAS DA UNIVERSIDADE FEDERAL DE MINAS GERAIS/EBSERH.";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"04/08/2022";"05/08/2022";"08/08/2022";"08/02/2025";"00029372000302";"GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARE";"203010,0000";"203010,0000";"000102021";"155021";"HOSPITAL DAS CLINICAS DA UFMG";"7";"Inexigibilidade de Licitação"
"272022";"Objeto: serviços de INSTALAÇÃO DEESTANDE PARA EXPOSIÇÃO FEIRA: EXPODIRETO 2022, NA CIDADE DE NÃO-ME-TOQUE/RS, sendo ÁREA DO ESTANDE: 200m² (20m X 20m) ÁREA DO TERRENO (LOCALIZAÇÃODO ESTANDE): 400 m2, que ocorrerá no período de 07 a 11 de março de 2022.";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26247";"Universidade Federal de Santa Maria";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"23/03/2022";"01/08/2022";"26/03/2022";"24/05/2022";"30518075000120";"GEAN MOREIRA FRAGA LTDA";"68895,0000";"68895,0000";"000052022";"153164";"UNIVERSIDADE FEDERAL DE SANTA MARIA";"6";"Dispensa de Licitação"
"392022";"Objeto: PRESTAÇÃO DE FORMA CONTÍNUA DOS SERVIÇOS DE ASSISTENTE ADMINISTRATIVO COM FORNECIMENTO DE MÃO DE OBRA EM REGIME DE DEDICAÇÃO EXCLUSIVA, PARA ATENDER ASUNIDADES DA AGU NO MUNICÍPIO DE PALMAS- TO, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL";"";"Pregão";"Não se aplica";"63000";"Advocacia-Geral da União";"63000";"Advocacia-Geral da União - Unidades com víncu";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"03/08/2022";"12/08/2022";"14/08/2022";"14/08/2023";"00482840000138";"LIDERANCA LIMPEZA E CONSERVACAO LTDA";"722896,0000";"722896,0000";"000252022";"110161";"SUPERINTENDENCIA DE ADM. NO DISTRITO FEDERAL";"5";"Pregão"
"122022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE APERFEIÇOAMENTO ATRAVÉS DO MESTRADO ESPECIAL EM CIRURGIA E TRAUMATOLOGIA BUCOMAXILOFACIAIS PARA ESPECIALISTAS (CAPES/MEC)', QUE TRATA DA PARTICIPAÇÃO DO CAP DENT NAUBER DE SOUZA VITORINO LOTADO NA SEÇÃO DE CIRURGIA E TRAUMATOLOGIA BUCO-MAXILO-FACIAIS DO HOSPITAL DAS FORÇAS ARMADAS-HFA, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO PROJETO BÁSICO";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52000";"Ministério da Defesa - Unidades com vínculo d";"112408";"HOSPITAL DAS FORCAS ARMADAS";"17/08/2022";"19/08/2022";"17/08/2022";"30/09/2024";"04600555000125";"SOCIEDADE REGIONAL DE ENSINO E SAUDE LTDA";"62500,0000";"62500,0000";"000162022";"112408";"HOSPITAL DAS FORCAS ARMADAS";"7";"Inexigibilidade de Licitação"
