"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"292022";"Objeto: CONTRATAÇÃO DE SERVIÇOS MÉDICOS HOSPITALARES PARA O COMANDO DA 13ª BRIGADA DE INFANTARIA MOTORIZADA.";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160158";"COMANDO 13  BDA DE INFANTARIA MOTORIZADA";"01/01/2022";"10/01/2022";"01/01/2022";"31/12/2022";"81518900100";"LUCIANA SILVA LOBATO";"30000,0000";"30000,0000";"000072021";"160158";"COMANDO 13  BDA DE INFANTARIA MOTORIZADA";"7";"Inexigibilidade de Licitação"
"552021";"Objeto: CONTRATAÇÃO DE EMPRESA PARA REALIZAR A MANUTENÇÃO CORRETIVA DO ARCO C, MARCA SIEMENS, MODELO, SIREMOBIL COMPACT L, N/S  3727, LISTADO NO ITEM 5 DESTE TERMO DE REFERÊNCIA,  DO HOSPITAL UNIVERSITÁRIO PROFESSOR EDGARD SANTOS, VINCULADO À UNIVERSIDADE FEDERAL DA BAHIA (HUPES-UFBA), SOB GESTÃO DA EMPRESA BRASILEIRA DE SERVIÇOS HOSPITALARES - EBSERH, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA.";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155907";"HOSPITAL UNIVERSITARIO PROF. EDGARD SANTOS";"11/01/2022";"14/01/2022";"11/01/2022";"10/05/2022";"01449930000190";"SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.";"38857,6600";"38857,6600";"000112021";"155907";"HOSPITAL UNIVERSITARIO PROF. EDGARD SANTOS";"7";"Inexigibilidade de Licitação"
"12032022";"Objeto: PRESTAÇÃO DE SERVIÇOS TÉCNICO-ESPECIALIZADOS PARA A ORGANIZAÇÃO E REALIZAÇÃO DE CONCURSO PÚBLICO PARA PROVIMENTO DE 174 VAGAS E FORMAÇÃO DE CADASTRO RESERVA PARA CARGOS DE NÍVEL INTERMEDIÁRIO E NÍVEL SUPERIOR DA CARREIRA DE TÉCNICO-ADMINISTRATIVOS EM EDUCAÇÃO DA UNIVERSIDADE DE BRASÍLIA.";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26271";"Fundação Universidade de Brasília";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"19/01/2022";"21/01/2022";"19/01/2022";"19/01/2023";"18284407000153";"CENTRO BRASILEIRO DE PESQUISA EM  AVALIACAO E SELECAO E DE PROMOCAO DE EVENTOS -";"1097550,0000";"1097550,0000";"126302022";"154040";"FUNDACAO UNIVERSIDADE DE BRASILIA - FUB";"6";"Dispensa de Licitação"
"762021";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇOSCONTINUADOS COM MÃO DE OBRA EXCLUSIVA DE APOIO ADMINISTRATIVO, A SEREM EXECUTADOS NAS DEPENDÊNCIASDO INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE (ICMBIO), NO NGI IPERÓ - IPERÓ/SP, NGI PARATY -SÃO JOSÉ DO BARREIRO/SP, NGI RIO PARAÍBA DO SUL - SÃO JOSÉ DOS CAMPOS/SP, NGI ALCATRAZES - SÃO SEBASTIÃO/SP ENGI MANTIQUEIRA - LORENA/SP.";"";"Pregão";"Não se aplica";"44000";"Ministério do Meio Ambiente";"44207";"Instituto Chico Mendes de Conservação da Biod";"443055";"INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE";"04/01/2022";"05/01/2022";"04/01/2022";"04/01/2023";"01436782000179";"KANTRO SERVICOS TERCEIRIZADOS LTDA";"699262,5600";"699262,5600";"000492021";"443033";"INSTITUTO CHICO MENDES - SEDE";"5";"Pregão"
"42011";"Objeto: PRESTAÇÃO DE SERVIÇOS DE SEGURO ANUAL DE RCF - RESPONSABILIDADE CIVIL FACULTATIVA DE VEÍCULO E APP - ACIDENTES PESSOAIS DE PASSAGEIROS, PARA COBERTURA EM VEÍCULOS DE PROPRIEDADE DA EBC, LOTADOS EM BRASÍLIA/DF.";"";"Pregão";"Não se aplica";"41000";"Ministério das Comunicações";"20415";"Empresa Brasil de Comunicação";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"14/02/2011";"12/01/2022";"15/02/2011";"15/02/2017";"61573796000166";"ALLIANZ SEGUROS S/A";"15999,0000";"19185,5600";"001312010";"115406";"EMPRESA BRASIL DE COMUNICACAO S.A";"5";"Pregão"
"22022";"Objeto: CONTRATAÇÃO DE EMPRESA PARA REALIZAÇÃO DE OBRAS DE ADEQUAÇÃO DAS INSTALAÇÕES DOS LABORATÓRIOS DO BLOCO B DO IFES CAMPUS IBATIBA, A SEREM EXECUTADAS NAS CONDIÇÕES ESTABELECIDAS NO PROJETO BÁSICO E DEMAIS DOCUMENTOS TÉCNICOS.";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158428";"INST.FED. ESPIRITO SANTO/CAMPUS IBATIBA";"14/01/2022";"17/01/2022";"17/01/2022";"16/07/2022";"41865716000139";"EGB ENGENHARIA E SERVICOS LTDA";"26999,0000";"26999,0000";"000352021";"158428";"INST.FED. ESPIRITO SANTO/CAMPUS IBATIBA";"6";"Dispensa de Licitação"
"132021";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS PERECÍVEIS, PARA ATENDER ÀS NECESSIDADES DO IFCE CAMPUS CAUCAIA";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26405";"Instituto Federal do Ceará";"158960";"CAMPUS CAUCAIA/IFCE";"24/12/2021";"07/01/2022";"27/12/2021";"27/12/2022";"02498903000170";"NUTRINE NUTRIMENTOS NORDESTE EIRELI";"97470,5000";"97470,5000";"000352021";"158313";"CAMPUS FORTALEZA/IFCE";"-99";"Pregão - Registro de Preço"
"132022";"Objeto: O OBJETO DO PRESENTE TERMO DE CONTRATO É A AQUISIÇÃO DE FARDAMENTO OPERACIONAL E ACESSÓRIOS PARA ATENDER AS DEMANDAS OPERACIONAIS DA DIRETORIA DA FORÇA NACIONAL DE SEGURANÇA PÚBLICA - DFNSP, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão - Registro de Preço";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30911";"Fundo Nacional de Segurança Pública";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"18/01/2022";"20/01/2022";"18/01/2022";"18/01/2023";"03910100000143";"PRALANA INDUSTRIA E COMERCIO LTDA.";"296020,0000";"296020,0000";"000052021";"200331";"FUNDO NACIONAL DE SEGURANCA PUBLICA - FNSP";"-99";"Pregão - Registro de Preço"
"1362021";"Objeto: AQUISIÇÃO DE ESTANTES E CARRINHOS DE TRANSPORTE PARA O ARSENAL DE GUERRA DO RIO";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160285";"ARSENAL DE GUERRA DO RIO";"22/11/2021";"25/01/2022";"22/11/2021";"09/03/2022";"31540818000120";"CIPAFLEX COMERCIO E REPRESENTACOES LTDA";"1766800,0000";"1766800,0000";"000082021";"160285";"ARSENAL DE GUERRA DO RIO";"-99";"Pregão - Registro de Preço"
"12022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE SERVIÇOS CONTINUADOS DE RECARGA, MANUTENÇÃO E TESTES EM EXTINTORES DE INCÊNDIO, INCLUINDO AQUISIÇÃO E REPOSIÇÃO DE PEÇAS E ACESSÓRIOS DE EXTINTORES, E REALIZAÇÃO DE TESTES HIDROSTÁTICOS EM MANGUEIRAS DE HIDRANTES DE INCÊNDIO DO HOSPITAL UNIVERSITÁRIO PROFESSOR ALBERTO ANTUNES (HUPAA/UFAL/EBSERH), CONFORME LEGISLAÇÃO VIGENTE";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"10/01/2022";"12/01/2022";"10/01/2022";"09/01/2024";"08418121000160";"SOUZA & MACEDO LTDA";"36080,0000";"36080,0000";"000202021";"155126";"HOSPITAL UNIVERSITARIO PROF ALBERTO ANTUNES";"6";"Dispensa de Licitação"
"72022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE PINTURA EXTERNA INCLUINDO LIXAMENTO, LAVAÇÃO, RECUPERAÇÃO, CONSERVAÇÃO E CORREÇÃO DE TRINCAS E DEMAIS IMPERFEIÇÕES, POR MEIO DE MANUTENÇÃO E REPARO COM NOVA PINTURA DAS ÁREAS, COM FORNECIMENTO DOS MATERIAIS NECESSÁRIOS À EXECUÇÃO DOS SERVIÇOS, PARA ATENDER AS NECESSIDADES DA REITORIA DO INSTITUTO FEDERAL CATARINENSE, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL.";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26422";"Instituto Federal Catarinense";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"24/01/2022";"27/01/2022";"24/01/2022";"24/01/2023";"30941974000130";"LC SERVICOS DE ALVENARIA LTDA";"43000,0000";"43000,0000";"001032021";"158125";"INSTITUTO FEDERAL CATARINENSE - REITORIA";"5";"Pregão"
"32022";"Objeto: AQUISIÇÃO DE MATERIAIS E EQUIPAMENTOS PARA ACADEMIA, CONFORME ESPECIFICAÇÕES E QUANTITATIVOS ESTABELECIDOS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158286";"INST.FED.DO MARANHAO/CAMPUS MONTE CASTELO";"14/01/2022";"26/01/2022";"17/01/2022";"17/01/2023";"31915974000129";"CASA DO FITNESS COMERCIO DE PRODUTOS ESPORTIVOS DIGITAL LTDA";"77760,0000";"77760,0000";"000032021";"158286";"INST.FED.DO MARANHAO/CAMPUS MONTE CASTELO";"-99";"Pregão - Registro de Preço"
"32019";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE INTERNET, À RÁDIO MARINHA,  SEDIADA NO COMANDO DO 4º DISTRITO NAVAL (COM4ºDN)";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"784810";"CENTRO DE INTENDENCIA DA MARINHA EM BELEM";"15/01/2019";"12/01/2022";"15/01/2019";"15/01/2023";"08942571000157";"ONLINE SERVICOS DE TELECOMUNICACOES LTDA";"10543,8000";"7800,0000";"000192018";"784810";"CENTRO DE INTENDENCIA DA MARINHA EM BELEM";"-99";"Pregão - Registro de Preço"
"15282022";"Objeto: PRESTAÇÃO DE SERVIÇOS - DE NATUREZA NÃO CONTINUADA - DE CONTROLE SANITÁRIO INTEGRADO NO COMBATE A VETORES E PRAGAS URBANAS - DEDETIZAÇÃO - NAS DEPENDÊNCIAS DO CAMPUS PIRACICABA DO IFSP (BLOCOS 'A', 'B' E 'C' E SUAS ÁREAS ADJACENTES; ESPAÇO DE CONVIVÊNCIA DOS ALUNOS E ÁREAS ADJACENTES; QUADRA POLIESPORTIVA E ÁREAS ADJACENTES; CONTAINER SUSTENTÁVEL E SUAS ÁREAS ADJACENTES; BARRACÃO DE SALA MULTIUSO (PAIOL) E SUAS ÁREAS ADJACENTES; PORTARIA DE VIGILÂNCIA E SUAS ÁREAS ADJACENTES), COMPREENDENDO: DESINSETIZAÇÃO;";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26439";"Instituto Federal de São Paulo";"158528";"IFSP - CAMPUS PIRACICABA";"07/01/2022";"12/01/2022";"10/01/2022";"09/01/2023";"05771612000100";"DESINSECTA CONTROLE PROFISSIONAL DE PRAGAS LTDA";"5600,0000";"5600,0000";"025282021";"158528";"IFSP - CAMPUS PIRACICABA";"6";"Dispensa de Licitação"
"522021";"Objeto: MATERIAL DE USO HOSPITALAR";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250059";"INSTITUTO NACIONAL DE CARDIOLOGIA";"04/01/2022";"06/01/2022";"04/01/2022";"04/01/2023";"00904728001209";"VYTTRA DIAGNOSTICOS S.A.";"0,0000";"0,0000";"000542020";"250059";"INSTITUTO NACIONAL DE CARDIOLOGIA";"-99";"Pregão - Registro de Preço"
"102021";"Informação protegida por sigilo nos termos da legislação vigente";"";"Pregão";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30108";"Departamento de Polícia Federal";"200374";"SUPERINTENDENCIA REGIONAL NO ESTADO DO MT";"30/06/2021";"31/01/2022";"05/07/2021";"05/07/2023";"-11";"Sigiloso";"999899,0400";"1099713,4800";"000042021";"200374";"SUPERINTENDENCIA REGIONAL NO ESTADO DO MT";"5";"Pregão"
"790002108";"Objeto: É A CONTRATAÇÃO DO BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL (BNDES) PARA A PRESTAÇÃO DE SINGULAR SERVIÇO TÉCNICO ESPECIALIZADO COM VISTAS  À CONCESSÃO DO FUTURO MUSEU MARÍTIMO DO BRASIL, NO ÂMBITO DO PROGRAMA DE PARCERIAS DE INVESTIMENTOS (PPI).";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"779000";"DIR. DE PATR. HIST. E DOCUMENTACAO DA MARINHA";"15/12/2021";"12/01/2022";"20/12/2021";"20/12/2023";"33657248000189";"BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL";"0,0000";"0,0000";"-3";"";"";"";""
"12022";"Objeto: AQUISIÇÃO DE RAÇÃO OPERACIONAL DE ADESTRAMENTO, COMBATE E EMERGÊNCIA";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160069";"CENTRO DE OBTENCOES DO EXERCITO";"24/01/2022";"31/01/2022";"24/01/2022";"18/02/2023";"64812373000140";"CELLIER ALIMENTOS DO BRASIL LTDA";"38938629,7200";"38938629,7200";"000202021";"160069";"CENTRO DE OBTENCOES DO EXERCITO";"-99";"Pregão - Registro de Preço"
"372021";"Objeto: EXECUÇÃO DE REFORMAS NAS INSTALAÇÕES DO CENTRO INTEGRADO DE CIÊNCIAS DA SAÚDE-CICS DA UFRRJ,";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26249";"Universidade Federal Rural do Rio de Janeiro";"153166";"UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO";"06/01/2022";"20/01/2022";"10/01/2022";"10/07/2023";"30149702000100";"STUDIO G CONSTRUTORA LTDA";"2493429,0400";"2632674,0100";"-3";"";"";"";""
"672021";"Objeto: PRESTAÇÃO DE APOIO AO PROJETO DE DESENVOLVIMENTO INSTITUCIONAL DENOMINADO 'CONDIÇÕES DE QUALIDADE NA OFERTA DO ENSINO E NO DESENVOLVIMENTO DA PESQUISA E DA EXTENSÃO'";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26234";"Universidade Federal do Espírito Santo";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"04/01/2022";"07/01/2022";"04/01/2022";"04/01/2024";"02980103000190";"FUNDACAO ESPIRITO SANTENSE DE TECNOLOGIA - FEST";"293801,2000";"293801,2000";"001202020";"153046";"UNIVERSIDADE FEDERAL DO ESPIRITO SANTO";"6";"Dispensa de Licitação"
"732021";"Objeto: O FORNECIMENTO E GARANTIA DE 20 (VINTE) UNIDADES DE SWITCHES DE ACESSO - 48 PORTAS";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26274";"Fundação Universidade Federal de Uberlândia";"154043";"FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA";"11/01/2022";"14/01/2022";"13/01/2022";"13/01/2027";"78931474000144";"REDISUL INFORMATICA LTDA";"378687,0000";"378687,0000";"000322021";"";"";"";""
"172022";"Objeto: FILME STRETCH;PEBDL;500MM-25 MICRA;PALETIZACAO";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"21/01/2022";"25/01/2022";"21/01/2022";"06/04/2022";"32046276000105";"MARCHESE COMERCIO E REPRESENTACAO DE INSUMOS - EIRELI";"14667,0000";"14667,0000";"000872021";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"5";"Pregão"
"1332021";"Objeto: CONTRATAÇÃO DE SERVIÇO COMUM DE ENGENHARIA, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA E DEMAIS DOCUMENTOS TÉCNICOS QUE SE ENCONTRAM ANEXOS AO EDITAL.";"";"Pregão";"Não se aplica";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510178";"SUPERINTENDENCIA REGIONAL SUDESTE I";"31/12/2021";"05/01/2022";"31/12/2021";"31/12/2022";"24756049000137";"R + ARQUITETURA E PROJETOS EIRELI";"15000,0000";"15000,0000";"000662021";"510178";"SUPERINTENDENCIA REGIONAL SUDESTE I";"5";"Pregão"
"12021";"Objeto: PRESTAÇÃO DE SERVIÇOS POSTAIS AO COMANDO DO GRUPAMENTO DE UNIDADES ESCOLA - 9ª BRIGADA DE INFANTARIA MOTORIZADA PELO PERÍODO DE 01 (UM) ANO.";"";"Dispensa de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160295";"CMDO GRUPAMENTO UNID.ESCOLA/9ª BDA INF MTZ";"12/02/2021";"10/01/2022";"12/02/2021";"11/02/2022";"34028316000294";"EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS";"8400,0000";"8400,0000";"000572021";"160295";"CMDO GRUPAMENTO UNID.ESCOLA/9ª BDA INF MTZ";"6";"Dispensa de Licitação"
"572021";"Objeto: PRESTAÇÃO DE SERVIÇOS COMPLEMENTARES DE ASSISTÊNCIA MÉDICO-HOSPITALAR, AMBULATORIAL, ATENDIMENTO DE EMERGÊNCIA/URGÊNCIA EM REGIME DE 24 HORAS DIÁRIAS, PRÉ-HOSPITALAR, ODONTOLÓGICA, REABILITAÇÃO, EXAMES COMPLEMENTARES E TRATAMENTOS CONSTANTES NA PROPOSTA DE PRESTAÇÃO DE SERVIÇOS";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52131";"Comando da Marinha";"782700";"HOSPITAL NAVAL_DE SALVADOR";"05/08/2021";"25/01/2022";"05/08/2021";"05/08/2022";"08990151000146";"DANEU SERVICOS DE FISIOTERAPIA LTDA";"12000,0000";"12000,0000";"-3";"";"";"";""
