"Número do Contrato";"Objeto";"Fundamento Legal";"Modalidade Compra";"Situação Contrato";"Código Órgão Superior";"Nome Órgão Superior";"Código Órgão";"Nome Órgão";"Código UG";"Nome UG";"Data Assinatura Contrato";"Data Publicação DOU";"Data Início Vigência";"Data Fim Vigência";"Código Contratado";"Nome Contratado";"Valor Inicial Compra";"Valor Final Compra";"Número Licitação";"Código UG Licitação";"Nome UG Licitação";"Código Modalidade Compra Licitação";"Modalidade Compra Licitação"
"1132022";"Objeto: AQUISIÇÃO DE AÇO";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52221";"Indústria de Material Bélico do Brasil";"168005";"INDUSTRIA DE MATERIAL BELICO DO BRASIL/FI";"11/11/2022";"16/11/2022";"11/11/2022";"11/11/2023";"00269840000154";"AR AUTOMACAO LTDA";"83050,0000";"83050,0000";"-3";"";"";"";""
"1482022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO CONTINUADO DE AGENCIAMENTO DE VIAGENS, SEM FORNECIMENTO DE MÃO DE OBRA EXCLUSIVA, PARA EMISSÕES POR DEMANDA DE PASSAGENS AÉREAS PARA VOOS DOMÉSTICOS E INTERNACIONAIS, DESTINADOS AO ATENDIMENTO ÀS NECESSIDADES DE DESLOCAMENTO DE SERVIDORES, CONVIDADOS, AUTORIDADES E COLABORADORES EVENTUAIS NO DESEMPENHO DAS ATIVIDADES INSTITUCIONAIS DO INSTITUTO NACIONAL DE CÂNCER - INCA";"";"Pregão";"Não se aplica";"36000";"Ministério da Saúde";"36000";"Ministério da Saúde - Unidades com vínculo di";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"17/11/2022";"21/11/2022";"17/11/2022";"17/11/2023";"33098410000176";"RTX VIAGENS E TURISMO LTDA";"523700,8000";"523700,8000";"002222022";"250052";"INSTITUTO NACIONAL DO CANCER - RJ";"5";"Pregão"
"832022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NO RAMO DE ENGENHARIA PARA EXECUÇÃO DOS SERVIÇOS PARA READEQUAÇÕES DAS INSTALAÇÕES DO SISTEMA DE COMBATE A INCÊNDIO E PÂNICO DO HOSPITAL UNIVERSITÁRIO DO PIAUÍ (HU-UFPI), OBSERVAR AS CLÁUSULAS DO EDITAL/TR DO PE RDC Nº 076/2022, PROCESSO Nº 23524.033136/2022-14.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155008";"HOSPITAL UNIVERSITARIO DO PIAUI";"28/11/2022";"29/11/2022";"28/11/2022";"28/11/2023";"15207724000188";"STORZ ASSESSORIA E CONSULTORIA A EMPRESAS LTDA";"3600000,0000";"3600000,0000";"-3";"";"";"";""
"22022";"Objeto: PRESTAÇÃO DE SERVIÇO DE SAÚDE NA ÁREA DE PSICOLOGIA, AOS USUÁRIOS DO FUSEX/SAMMED/PASS";"";"Inexigibilidade de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160477";"2 BATALHAO DE ENGENHARIA DE COMBATE";"04/11/2022";"22/11/2022";"04/11/2022";"04/11/2027";"26448444874";"MARCIA MARIA GOMES DA CUNHA";"80000,0000";"80000,0000";"000152021";"160477";"2 BATALHAO DE ENGENHARIA DE COMBATE";"7";"Inexigibilidade de Licitação"
"1492022";"Objeto: O OBJETO DO PRESENTE INSTRUMENTO É A CONTRATAÇÃO DE EMPRESA(S) ESPECIALIZADA(S) NA PRESTAÇÃO DE SERVIÇOS, SOB DEMANDA, DE MANUTENÇÃO PREDIAL (CORRETIVA E PREVENTIVA), COM FORNECIMENTO DE EQUIPAMENTOS, PEÇAS, MATERIAIS E MÃO-DE-OBRA, NA FORMA ESTABELECIDA EM PLANILHAS DE SERVIÇOS E INSUMOS DIVERSOS DESCRITOS SINAPI- NAS EDIFICAÇÕES DA CIDADE UNIVERSITÁRIA DA UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL - CAMPO GRANDE E FAZENDA ESCOLA - TERENOS, QUE SERÁ PRESTADO NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNC";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26283";"Fundação Universidade Federal do Mato Grosso ";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"12/11/2022";"17/11/2022";"12/11/2022";"12/11/2023";"18727597000136";"JM COMERCIO, CONSTRUCAO E SERVICOS LTDA";"127614,0400";"127614,0400";"000522021";"154054";"FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL";"-99";"Pregão - Registro de Preço"
"692022";"Objeto: aquisição de Gêneros Alimentícios e Descartáveis - Quantitativo de Rancho (QR)";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160263";"11 GRUPO DE ARTILHARIA DE CAMPANHA";"31/10/2022";"17/11/2022";"31/10/2022";"30/06/2023";"40326381000118";"SOLAMARIS DO RIO FORNECEDORA DE FRUTAS E LEGUMES LTDA";"18590,0000";"18590,0000";"000012022";"160263";"11 GRUPO DE ARTILHARIA DE CAMPANHA";"-99";"Pregão - Registro de Preço"
"252022";"Objeto: CONTRATAÇAO DE SERVIÇOS PARA EXECUÇAO DE MANUTENÇAO PREVENTIVA/CORRETIVA DOS GERADORES ORGANICOS DO HOSPITAL DE CAMPANHA DO 14 BATALHAO LOGISTICO.";"";"Dispensa de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160185";"14 BATALHAO LOGISTICO";"04/10/2022";"01/11/2022";"04/10/2022";"04/04/2023";"44360276000156";"ATP SUPPLY ENGENHARIA E COMERCIO LTDA";"17300,0700";"17300,0700";"000222022";"160185";"14 BATALHAO LOGISTICO";"6";"Dispensa de Licitação"
"272022";"Objeto: CONTRATAÇÃO DE SERVIÇO DE EMISSÃO E FORNECIMENTO DE BILHETES DE PASSAGENS RODOVIÁRIAS PARA O TRECHO TOLEDO-CURITIBA/CURITIBA-TOLEDO.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26258";"Universidade Tecnológica Federal do Paraná";"153029";"UTFPR - CAMPUS MEDIANEIRA";"25/11/2022";"28/11/2022";"28/11/2022";"28/11/2023";"80227796000159";"EXPRESSO PRINCESA DOS CAMPOS SA";"93504,9600";"93504,9600";"-3";"";"";"";""
"592022";"Objeto: AQUISIÇÃO DE MATERIAL PERMANENTE (IMPRESSORA CASSETES DE TECIDO E IMPRESSORA DE LÂMINAS DE HISTOLOGIA)";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26443";"Empresa Brasileira de Serviços Hospitalares";"155904";"HOSPITAL DAS CLINICAS DA UFG";"17/11/2022";"18/11/2022";"17/11/2022";"17/11/2023";"52201456000113";"LEICA DO BRASIL IMPORTACAO E COMERCIO LTDA.";"273680,0000";"273680,0000";"000932022";"155904";"HOSPITAL DAS CLINICAS DA UFG";"-99";"Pregão - Registro de Preço"
"642022";"Objeto: APOIO AO PROJETO CURSO DE ESPECIALIZAÇÃO EM ANÁLISES CLÍNICAS, CUSTO OPERACIONLA R$ 10.008,00 COORDENADOR  YARA LEITE ADAMI RODRIGUES SIAPE  1808505 FISCAL ROSA MARIA RIBEIRO VIEIRA SIAPE  306465";"";"Dispensa de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26236";"Universidade Federal Fluminense";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"04/11/2022";"07/11/2022";"04/11/2022";"31/10/2024";"03438229000109";"FUNDACAO EUCLIDES DA CUNHA DE APOIO INSTITUCIONAL A UFF";"120000,0000";"120000,0000";"000762022";"150123";"COORD. DE PROJ. C/A FUND. DE APOIO";"6";"Dispensa de Licitação"
"352022";"Objeto: FORNECIMENTO SOLUÇÃO DE TI COMPOSTA POR FIREWALL TIPO I, FIREWALL TIPO II, SOFTWARE DE GERENCIAMENTO E SERVIÇO DE INSTALAÇÃO PARA OS CAMPI DA UFT (CÂMPUS DE GURUPI)";"";"Pregão - Registro de Preço";"Não se aplica";"26000";"Ministério da Educação";"26251";"Fundação Universidade Federal do Tocantins";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"18/11/2022";"22/11/2022";"18/11/2022";"18/11/2027";"24376542000121";"APPROACH TECNOLOGIA LTDA";"113000,0000";"113000,0000";"000222021";"154419";"FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS";"-99";"Pregão - Registro de Preço"
"552022";"Objeto: AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";"";"Dispensa de Licitação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160304";"BATALHAO MANUTENCAO E SUPRIMENTO DE ARMAMENTO";"07/10/2022";"11/11/2022";"07/10/2022";"06/10/2023";"47114783000106";"EVANDRO ARAUJO DOS SANTOS 13544526743";"8200,0000";"8200,0000";"000292022";"160304";"BATALHAO MANUTENCAO E SUPRIMENTO DE ARMAMENTO";"6";"Dispensa de Licitação"
"3312022";"Objeto: CONTRATAÇÃO DE SERVIÇOS DE INSTALAÇÃO E QUALIFICAÇÃO DO EQUIPAMENTO DETECTOR ESPALHAMENTO DE LUZ MODELO WH2-02, DA MARCA WYATT NO LABORATÓRIO FÍSICO QUÍMICO - LAFIQ";"";"Inexigibilidade de Licitação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"08/11/2022";"09/11/2022";"08/11/2022";"08/01/2023";"03025323000128";"FLOWSCIENCE INSTRUMENTS COMERCIO LTDA EIRELI";"70700,0000";"70700,0000";"001582022";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"7";"Inexigibilidade de Licitação"
"5062022";"Objeto: CONTRATAÇÃO DE SERVIÇO DE INSTALAÇÃO, QUALIFICAÇÃO IQ/OQ E SERVIÇO CORRETIVO DO EQUIPAMENTO SISTEMA, IMAGEM; IBRIGHT FL1500; A44115, THERMO (CÓD. ERP 43734), PELA EMPRESA LIFE TECHNOLOGIES BRASIL.";"";"Sem Informação";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254445";"INSTITUTO DE TECNOLOGIA EM IMUNOBIOLOGICOS";"25/11/2022";"29/11/2022";"25/11/2022";"25/05/2023";"63067904000235";"LIFE TECHNOLOGIES BRASIL COMERCIO E INDUSTRIA DE PRODUTOS PARA BIOTECNOLOGIA LTD";"30446,8200";"30446,8200";"-3";"";"";"";""
"292022";"Objeto: AQUISIÇÃO DE PEÇA GENUÍNA DA MARCA MERCEDES BENZ, PARA OS EQUIPAMENTOS E VIATURAS PERTENCENTES AO 1º BATALHÃO DE ENGENHARIA DE CONSTRUÇÃO - 1º BEC.";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160339";"1º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"07/11/2022";"18/11/2022";"07/11/2022";"07/11/2023";"02365912000192";"REUNIDAS VEICULOS E SERVICOS LTDA";"200000,0000";"200000,0000";"000672021";"160339";"1º BATALHAO DE ENGENHARIA DE CONSTRUCAO";"-99";"Pregão - Registro de Preço"
"2022023";"Objeto: PRESTAÇÃO DE SERVIÇOS DE PSICOLOGIA";"";"Sem Informação";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160139";"HOSPITAL DE GUARNICAO DE JOAO PESSOA";"24/11/2022";"25/11/2022";"01/01/2023";"31/12/2023";"00938536451";"ANNY PAULA DE LIMA SILVA";"20000,0000";"20000,0000";"-3";"";"";"";""
"42021";"Objeto: INSTALAÇÃO DE LOJA DE ARTIGOS MILITARES NO INTERIOR DE UNIDADE DO EXÉRCITO";"";"Pregão";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160526";"3 COMPANHIA DE ENGENHARIA DE COMB. MECANIZADO";"04/11/2021";"04/11/2022";"04/11/2021";"04/11/2023";"31158995000147";"MILENA MUNHOZ SOUZA 03988810061";"304,0000";"328,9600";"000062021";"160526";"3 COMPANHIA DE ENGENHARIA DE COMB. MECANIZADO";"5";"Pregão"
"4712022";"Objeto: AQUISIÇÃO DE OBRAS LITERÁRIAS DESTINADAS AOS ESTUDANTES E PROFESSORES DOS ANOS FINAIS DO ENSINO FUNDAMENTAL (6º AO 9º ANO) DAS ESCOLAS DA EDUCAÇÃO BÁSICA PÚBLICA, DAS REDES FEDERAL, ESTADUAIS, MUNICIPAIS E DO DISTRITO FEDERAL, NO ÂMBITO DO PROGRAMA NACIONAL DO LIVRO E MATERIAIS DIDÁTICOS - PNLD LITERÁRIO 2020, 1ª REPOSIÇÃO.";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26298";"Fundo Nacional de Desenvolvimento da Educação";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"25/11/2022";"28/11/2022";"25/11/2022";"20/11/2023";"27900414000123";"SOCIEDADE LITERARIA EDICOES E EMPREENDIMENTOS LTDA";"313006,8600";"313006,8600";"001612022";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"7";"Inexigibilidade de Licitação"
"382022";"Objeto: CONCESSÃO DE USO ONEROSA DE ESPAÇO PÚBLICO PARA FUNCIONAMENTO DE INSTITUIÇÃO FINANCEIRA DO TIPO POSTO DE ATENDIMENTO BANCÁRIO - PAB, POSTO DE ATENDIMENTO COOPERATIVO - PAC, POSTO AVANÇADO DE ATENDIMENTO - PAA E/OU POSTO DE ATENDIMENTO BANCÁRIO ELETRÔNICO - PAE, QUE SERÃO PRESTADOS NAS CONDIÇÕES ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26252";"Universidade Federal de Campina Grande";"158195";"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE";"11/11/2022";"16/11/2022";"11/11/2022";"11/11/2023";"00000000000191";"BANCO DO BRASIL SA";"157911,4900";"157911,4900";"-3";"";"";"";""
"2852022";"Objeto: AQUISIÇÃO DE OBRAS LITERÁRIAS DESTINADAS AOS ESTUDANTES E PROFESSORES DOS ANOS FINAIS DO ENSINO FUNDAMENTAL (6º AO 9º ANO) DAS ESCOLAS DA EDUCAÇÃO BÁSICA PÚBLICA, DAS REDES FEDERAL, ESTADUAIS, MUNICIPAIS E DO DISTRITO FEDERAL, NO ÂMBITO DO PROGRAMA NACIONAL DO LIVRO E MATERIAIS DIDÁTICOS - PNLD LITERÁRIO 2020, 1ª REPOSIÇÃO.";"";"Inexigibilidade de Licitação";"Não se aplica";"26000";"Ministério da Educação";"26298";"Fundo Nacional de Desenvolvimento da Educação";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"08/11/2022";"11/11/2022";"08/11/2022";"03/11/2023";"05755316000107";"EDITORA TAVOLA INFANTO JUVENIL LTDA.";"1085047,8000";"1085047,8000";"001072022";"153173";"FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO";"7";"Inexigibilidade de Licitação"
"7912022";"Objeto: EMPENHO PARA ATENDER FORNECIMENTO DE ÁGUA E ESGOTAMENTO SANITÁRIO DURANTE OEXERCÍCIO DE 2022 DA GERÊNCIA EXECUTIVA CARUARU E UNIDADES VINCULADAS. DESPACHODECISÓRIO SRNE/INSS Nº 183, DE 12 DE ABRIL DE 2022.";"";"Inexigibilidade de Licitação";"Não se aplica";"40000";"Ministério do Trabalho";"37202";"Instituto Nacional do Seguro Social";"510677";"SUPERINTENDENCIA REGIONAL NORDESTE";"12/04/2022";"30/11/2022";"13/04/2022";"31/12/2022";"09769035000164";"COMPANHIA PERNAMBUCANA DE SANEAMENTO";"42000,0000";"42000,0000";"000012013";"510677";"SUPERINTENDENCIA REGIONAL NORDESTE";"7";"Inexigibilidade de Licitação"
"922022";"Objeto: AQUISIÇÃO DE ÁLCOOL ETÍLICO 96%";"";"Pregão - Registro de Preço";"Não se aplica";"36000";"Ministério da Saúde";"36201";"Fundação Oswaldo Cruz";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"07/11/2022";"09/11/2022";"07/11/2022";"02/03/2023";"22528133000178";"SULMINAS SUPLEMENTOS E NUTRICAO LTDA";"363726,0000";"363726,0000";"001652021";"254446";"INSTITUTO DE TECNOLOGIA EM FARMACOS";"-99";"Pregão - Registro de Preço"
"202200075";"Objeto: AQUISIÇÃO DE QUANTITATIVO DE SUBSISTÊNCIA (QS)";"";"Pregão - Registro de Preço";"Não se aplica";"52000";"Ministério da Defesa";"52121";"Comando do Exército";"160014";"COMANDO 12 REGIAO MILITAR";"09/11/2022";"29/11/2022";"09/11/2022";"09/11/2023";"76828201000739";"FUMACENSE ALIMENTOS LTDA";"94886,1000";"94886,1000";"000092021";"160014";"COMANDO 12 REGIAO MILITAR";"-99";"Pregão - Registro de Preço"
"4272022";"Objeto: CONTRATAÇÃO DA FUNDAÇÃO RODRIGO MELLO FRANCO DE ANDRADE - FRMFA,  COM A FINALIDADE DE DAR APOIO AO PROGRAMA TEATRO UNIVERSITÁRIO 70 ANOS: POR UMA ESCOLA ANTIRRACISTA.";"";"Sem Informação";"Não se aplica";"26000";"Ministério da Educação";"26238";"Universidade Federal de Minas Gerais";"153295";"COLEGIO TECNICO/UFMG";"25/11/2022";"28/11/2022";"25/11/2022";"25/05/2025";"31605058000192";"FUNDACAO RODRIGO MELLO FRANCO DE ANDRADE";"215000,0000";"215000,0000";"-3";"";"";"";""
"282022";"Objeto: SERVIÇOS TÉCNICOS PROFISSIONAIS ESPECIALIZADOS NA ÁREA DE OPERAÇÕES POLICIAIS ESPECIAIS DESTINADA À INTERVENÇÃO POLICIAL, PARA ATUAREM COMO DOCENTES NO 'CURSO DE OPERAÇÕES POLICIAS - COP PARA POLÍCIA RODOVIÁRIA FEDERAL - PRF,' DA COORDENADORIA DE RECURSOS ESPECIAIS - CORE DA POLÍCIA CIVIL DO ESTADO DO RIO DE JANEIRO, NA CIDADE DO RIO DE JANEIRO/RJ";"";"Inexigibilidade de Licitação";"Não se aplica";"30000";"Ministério da Justiça e Segurança Pública";"30802";"Departamento de Polícia Rodoviária Federal";"200229";"UNIVERSIDADE DA POLICIA RODOVIARIA FEDERAL";"27/10/2022";"11/11/2022";"28/10/2022";"31/12/2022";"07080548705";"ROGERIO BENAMOR DE ALMEIDA";"4106,2400";"4106,2400";"000352022";"200229";"UNIVERSIDADE DA POLICIA RODOVIARIA FEDERAL";"7";"Inexigibilidade de Licitação"
"103302022";"Objeto: CONTRATAÇÃO DE EMPRESA ESPECIALIZADA NA PRESTAÇÃO DE SERVIÇO CONTÍNUO DE LIMPEZA, ASSEIO E CONSERVAÇÃO PREDIAL, NECESSÁRIA À MANUTENÇÃO DO INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO - CÂMPUS SÃO CARLOS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA, ANEXO DO EDITAL";"";"Pregão";"Não se aplica";"26000";"Ministério da Educação";"26439";"Instituto Federal de São Paulo";"158330";"IFSP - CAMPUS SAO CARLOS";"24/11/2022";"29/11/2022";"28/11/2022";"27/11/2023";"08594866000180";"PRECISA SERVICOS E TERCEIRIZACOES EIRELI";"230640,0000";"230640,0000";"103302022";"158154";"INSTITUTO FEDERAL DE SAO PAULO";"5";"Pregão"
